EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
172528.700,177587.400,185850.500,462274.300,89558.210,194616.600,179162.700,655927.200,0.000
173181.300,178260.400,186608.400,461406.400,89902.880,195351.300,179862.200,656591.600,0.000
172559.500,177620.600,185914.400,456412.700,89626.940,194643.100,179201.100,653740.200,0.000
170682.900,175685.300,183817.100,447589.000,88740.860,192508.800,177216.000,647259.500,0.000
168974.500,173920.600,181932.500,439644.400,87937.800,190560.600,175426.100,641143.800,0.000
168117.800,173031.100,181021.100,434884.600,87551.950,189573.200,174553.500,637403.500,0.000
167646.900,172541.900,180531.400,431452.800,87349.610,189026.900,174080.700,634857.300,0.000
167062.200,171938.900,179885.600,427343.400,87078.090,188359.500,173457.600,632171.300,0.000
166320.700,171176.500,179053.600,422569.900,86724.230,187516.400,172653.900,629135.800,0.000
165363.400,170191.200,178000.700,417414.400,86277.770,186424.300,171646.000,625389.700,0.000
164066.700,168851.400,176596.100,411860.700,85683.670,184942.700,170319.000,620507.700,0.000
162793.000,167534.600,175216.900,406592.400,85097.090,183490.300,169016.400,615694.500,0.000
162216.100,166939.600,174589.100,403096.400,84821.630,182836.900,168409.100,613109.600,0.000
162254.300,166982.300,174630.000,401190.100,84828.050,182886.900,168426.700,612493.600,0.000
161826.200,166544.400,174161.800,398033.000,84625.060,182403.100,167974.600,610459.400,0.000
160253.200,164920.900,172442.300,391988.700,83892.830,180607.000,166352.600,604891.300,0.000
158446.300,163055.200,170468.900,385489.700,83043.950,178543.100,164483.700,598592.000,0.000
157869.200,162460.200,169847.000,382422.900,82761.890,177886.400,163872.900,596057.300,0.000
158428.900,163039.000,170472.100,382520.500,83015.580,178527.900,164435.500,597023.600,0.000
158374.300,162983.200,170415.700,380888.800,82990.780,178466.500,164373.200,596166.000,0.000
156658.800,161211.800,168531.800,374801.900,82188.160,176509.000,162605.000,590280.100,0.000
154534.600,159019.900,166204.300,367756.600,81182.480,174088.000,160410.700,583131.300,0.000
153948.200,158415.400,165575.000,365100.200,80889.450,173422.800,159795.200,580622.200,0.000
154801.200,159295.500,166528.900,366509.700,81277.050,174397.600,160665.200,582508.100,0.000
154968.400,159468.100,166719.500,365903.400,81351.380,174588.700,160831.400,582388.900,0.000
153206.800,157651.400,164782.700,359946.300,80519.630,172582.000,159009.800,576461.600,0.000
150939.700,155315.300,162294.800,352703.200,79441.080,170003.400,156661.700,568959.600,0.000
150343.900,154703.100,161656.600,350283.100,79142.340,169332.100,156036.200,566459.300,0.000
151326.500,155719.000,162757.100,352376.600,79591.860,170457.700,157046.500,568754.600,0.000
151615.800,156019.400,163081.400,352390.500,79722.430,170788.300,157343.200,569036.700,0.000
149888.200,154234.300,161175.900,346706.200,78899.700,168816.100,155551.700,563274.300,0.000
147606.000,151876.300,158665.700,339539.900,77805.650,166214.500,153180.700,555793.400,0.000
147002.300,151252.000,158016.500,337214.200,77500.450,165528.800,152545.900,553299.900,0.000
147995.700,152274.500,159127.800,339451.700,77954.140,166659.400,153567.100,555635.600,0.000
148324.400,152610.100,159494.000,339650.800,78098.770,167029.300,153900.500,556064.900,0.000
146683.200,150913.700,157682.900,334235.800,77314.800,165157.200,152194.700,550603.500,0.000
144483.600,148644.400,155265.700,327341.900,76261.950,162654.200,149908.900,543406.800,0.000
143863.400,148006.300,154604.700,325108.700,75948.000,161953.900,149260.900,540916.000,0.000
144760.400,148933.900,155619.800,327314.600,76354.350,162983.900,150193.100,543024.600,0.000
145060.600,149246.700,155963.800,327705.700,76487.980,163333.700,150510.200,543412.000,0.000
143534.600,147674.400,154283.600,322890.500,75759.640,161599.100,148931.300,538331.400,0.000
141475.400,145552.000,152020.000,316678.700,74770.380,159255.000,146792.400,531593.600,0.000
140853.200,144912.300,151353.700,314731.500,74454.190,158548.800,146141.400,529116.600,0.000
141622.500,145706.300,152225.000,316861.700,74800.980,159427.800,146937.400,530838.600,0.000
141868.000,145958.500,152505.700,317366.500,74907.640,159709.700,147192.000,531063.400,0.000
140474.300,144519.300,150969.400,313156.700,74239.200,158125.800,145747.600,526405.100,0.000
138590.500,142576.400,148898.200,307612.300,73332.450,155986.600,143793.300,520227.600,0.000
137969.100,141936.400,148230.700,305777.300,73019.080,155285.200,143148.400,517772.100,0.000
138576.700,142565.100,148921.000,307528.000,73290.340,155981.700,143780.300,519017.000,0.000
138740.800,142737.300,149111.100,307874.000,73355.210,156170.200,143948.300,519005.500,0.000
137487.900,141445.300,147731.500,304138.300,72749.560,154741.600,142643.200,514779.800,0.000
135797.200,139700.700,145876.100,299234.300,71932.480,152817.300,140884.600,509207.700,0.000
135168.700,139052.700,145203.900,297479.300,71614.840,152107.900,140232.500,506777.500,0.000
135590.500,139489.400,145692.200,298785.200,71799.120,152596.200,140674.800,507503.000,0.000
135656.900,139558.800,145777.700,298934.200,71819.460,152675.600,140744.100,507212.500,0.000
134539.300,138403.600,144549.000,295678.800,71276.200,151400.300,139578.800,503403.000,0.000
133049.200,136864.900,142912.700,291424.100,70551.730,149700.200,138024.700,498439.300,0.000
132435.200,136231.500,142250.300,289726.000,70240.420,149000.300,137380.700,496045.000,0.000
132689.000,136493.400,142547.400,290522.000,70342.540,149291.500,137641.500,496258.800,0.000
132656.100,136459.600,142522.900,290370.700,70311.980,149260.000,137608.700,495679.300,0.000
131658.500,135429.100,141430.300,287462.000,69824.630,148130.400,136577.400,492254.100,0.000
130347.500,134077.300,139994.700,283719.200,69185.290,146643.800,135218.700,487870.000,0.000
129728.300,133441.800,139328.300,282017.800,68870.090,145945.400,134574.900,485517.100,0.000
129808.800,133528.900,139435.500,282366.200,68888.420,146041.800,134657.200,485252.200,0.000
129683.400,133404.300,139308.400,282002.700,68813.620,145902.000,134524.000,484396.300,0.000
128807.900,132504.100,138347.100,279432.900,68382.550,144907.100,133609.100,481315.500,0.000
127675.400,131337.500,137105.300,276125.000,67824.880,143620.600,132426.700,477457.300,0.000
127067.200,130709.600,136451.700,274406.400,67515.020,142931.800,131795.700,475145.600,0.000
126996.600,130634.600,136394.300,274338.900,67462.840,142855.300,131729.700,474449.900,0.000
126772.800,130402.900,136157.800,273688.600,67336.700,142604.800,131499.800,473334.700,0.000
125982.000,129588.100,135289.600,271310.400,66939.660,141709.500,130678.700,470549.000,0.000
124995.200,128573.000,134208.600,268341.700,66449.600,140592.900,129655.400,467160.100,0.000
124394.700,127954.300,133557.400,266438.500,66140.850,139914.900,129030.500,464894.900,0.000
124194.600,127747.400,133348.600,265626.500,66020.480,139690.900,128818.700,463823.600,0.000
123894.900,127440.100,133028.200,264386.100,65854.920,139354.200,128504.200,462476.000,0.000
123194.100,126719.800,132265.600,261997.200,65503.830,138559.600,127776.000,459939.600,0.000
122349.200,125849.800,131345.600,259233.200,65086.680,137600.000,126897.200,456954.500,0.000
121763.900,125245.200,130713.400,257231.400,64788.000,136938.500,126286.100,454734.500,0.000
121451.900,124923.100,130384.100,256043.900,64614.030,136592.500,125960.000,453348.600,0.000
121081.800,124543.800,129988.900,254620.300,64414.130,136182.300,125573.800,451802.900,0.000
120448.300,123892.500,129299.700,252470.400,64092.490,135469.800,124913.000,449467.600,0.000
119712.600,123136.200,128496.600,250061.700,63722.030,134639.000,124142.700,446812.300,0.000
119141.800,122551.300,127878.500,248129.600,63428.030,133994.700,123540.800,444633.300,0.000
118751.100,122152.600,127462.800,246735.200,63218.140,133554.200,123125.900,442997.800,0.000
118331.600,121721.800,127012.400,245170.000,62993.630,133079.700,122680.500,441292.700,0.000
117752.400,121120.900,126380.900,243131.900,62693.440,132422.500,122071.300,439118.800,0.000
117102.500,120446.600,125670.200,240886.300,62358.690,131687.400,121391.100,436734.600,0.000
116538.000,119864.000,125056.300,238874.500,62064.120,131053.100,120801.300,434600.500,0.000
116078.700,119393.200,124561.200,237170.800,61822.310,130539.000,120322.700,432778.300,0.000
115613.300,118917.000,124057.300,235334.800,61577.040,130016.100,119836.000,430953.900,0.000
115065.300,118354.400,123460.000,233202.200,61288.160,129398.200,119263.200,428908.500,0.000
114473.900,117748.100,122816.800,230885.800,60977.530,128732.800,118648.600,426741.000,0.000
113912.500,117172.600,122209.800,228622.100,60682.430,128101.900,118069.000,424653.600,0.000
113395.300,116640.900,121653.300,226519.400,60408.460,127520.700,117536.800,422696.200,0.000
112890.300,116119.700,121106.300,224371.000,60137.230,126951.600,117012.300,420780.100,0.000
112373.100,115584.000,120541.800,222142.000,59857.220,126365.800,116469.100,418831.000,0.000
111840.300,115034.600,119960.000,219817.200,59571.330,125762.200,115908.100,416830.000,0.000
111293.500,114473.000,119366.800,217443.400,59281.910,125144.800,115335.700,414783.200,0.000
110742.400,113906.600,118772.300,215129.000,58990.840,124524.100,114761.100,412731.400,0.000
110210.200,113358.300,118196.900,212824.400,58705.500,123926.700,114203.200,410751.900,0.000
109708.400,112840.500,117652.500,210578.000,58431.930,123364.000,113673.200,408873.000,0.000
109208.900,112327.000,117110.200,208283.000,58161.110,122802.600,113143.800,406992.300,0.000
108668.700,111771.100,116524.800,205860.000,57873.040,122194.200,112574.600,404979.200,0.000
108096.100,111180.600,115904.900,203418.800,57569.760,121549.300,111974.500,402868.300,0.000
107552.300,110621.400,115314.800,201018.600,57278.690,120937.300,111400.700,400849.000,0.000
107066.600,110124.700,114789.100,198780.800,57013.450,120392.500,110886.000,399020.300,0.000
106588.200,109638.000,114274.100,196551.300,56752.020,119859.500,110383.800,397228.600,0.000
106051.100,109087.800,113697.100,194163.700,56465.660,119260.300,109826.300,395256.800,0.000
105465.800,108484.800,113067.800,191726.600,56159.140,118604.400,109220.500,393129.500,0.000
104912.200,107916.000,112470.700,189378.600,55865.740,117984.800,108643.800,391100.400,0.000
104435.600,107427.400,111956.500,187293.900,55605.660,117452.100,108144.800,389314.500,0.000
103978.300,106958.600,111462.800,185278.800,55354.250,116939.100,107665.500,387592.300,0.000
103456.000,106422.000,110897.100,183078.600,55073.820,116348.500,107118.500,385666.000,0.000
102875.900,105826.400,110268.600,180777.600,54769.190,115690.500,106511.900,383554.000,0.000
102328.600,105265.400,109676.500,178581.600,54480.820,115072.000,105939.400,381543.800,0.000
101866.000,104789.600,109179.400,176731.500,54232.640,114552.800,105457.300,379802.600,0.000
101424.000,104334.600,108707.000,175038.500,53995.340,114059.400,104999.800,378139.700,0.000
100907.100,103802.400,108152.400,173195.200,53722.220,113481.200,104465.200,376264.300,0.000
100324.100,103202.600,107525.700,171267.600,53418.420,112826.700,103861.900,374186.100,0.000
99777.840,102641.100,106940.200,169517.600,53133.310,112211.500,103294.100,372202.900,0.000
99325.170,102175.100,106460.400,168239.100,52894.070,111698.900,102823.800,370494.100,0.000
98899.200,101736.900,106009.800,167232.700,52668.850,111216.800,102382.800,368872.000,0.000
98400.060,101224.800,105470.800,166026.600,52405.770,110655.500,101859.900,367041.400,0.000
97830.740,100643.100,104849.700,164547.700,52106.960,110018.600,101260.700,365004.000,0.000
97288.930,100090.400,104262.700,163149.400,51823.460,109415.300,100697.200,363047.600,0.000
96834.590,99622.240,103779.200,162230.400,51584.760,108907.800,100232.600,361349.100,0.000
96410.900,99181.200,103329.500,161573.100,51361.140,108429.000,99796.050,359736.100,0.000
95923.910,98675.380,102797.700,160616.500,51100.090,107874.800,99274.870,357929.500,0.000
95374.680,98107.060,102189.400,159257.700,50804.810,107247.800,98677.980,355926.100,0.000
94853.450,97567.820,101619.900,157936.600,50529.270,106653.300,98121.710,353994.400,0.000
94411.490,97110.130,101150.700,157112.100,50300.080,106151.800,97665.960,352301.900,0.000
93991.640,96678.130,100709.700,156588.800,50083.310,105678.300,97239.230,350692.300,0.000
93507.390,96181.840,100186.500,155812.800,49826.780,105134.100,96733.230,348910.300,0.000
92964.230,95624.850,99590.900,154678.500,49537.600,104524.400,96159.450,346950.700,0.000
92447.060,95094.320,99032.800,153611.700,49268.980,103943.900,95625.480,345052.600,0.000
92001.410,94636.440,98565.450,153020.700,49042.520,103443.500,95180.650,343365.600,0.000
91577.740,94202.090,98124.820,152728.900,48827.460,102968.900,94762.240,341753.400,0.000
91100.510,93711.840,97612.520,152235.800,48576.980,102434.000,94272.950,339991.800,0.000
90571.790,93165.570,97035.680,151425.200,48295.600,101837.500,93717.880,338072.800,0.000
90062.770,92638.580,96488.880,150665.200,48029.000,101260.100,93190.120,336201.000,0.000
89614.610,92174.020,96017.800,150301.300,47797.030,100749.900,92735.880,334507.200,0.000
89188.410,91732.820,95571.590,150185.800,47577.830,100264.900,92308.080,332881.100,0.000
88719.500,91248.160,95065.690,149882.500,47331.480,99734.350,91823.070,331135.300,0.000
88206.780,90719.070,94503.410,149276.500,47058.640,99156.160,91283.650,329260.400,0.000
87708.500,90206.990,93965.010,148695.800,46797.110,98594.970,90769.340,327424.100,0.000
87261.840,89749.220,93491.550,148429.000,46565.790,98091.700,90317.320,325736.300,0.000
86837.700,89314.340,93044.550,148348.300,46349.300,97612.790,89888.950,324106.000,0.000
86378.790,88841.090,92548.950,148098.500,46109.170,97094.090,89410.120,322376.100,0.000
85880.720,88325.710,92004.890,147605.900,45843.330,96530.520,88882.480,320539.000,0.000
85394.180,87822.840,91482.130,147159.000,45588.180,95979.750,88376.920,318733.800,0.000
84948.160,87362.120,91010.190,146973.600,45357.490,95475.150,87921.840,317048.000,0.000
84516.910,86918.020,90556.220,146952.400,45136.800,94988.770,87486.330,315410.200,0.000
84059.990,86449.300,90064.740,146820.600,44899.420,94475.950,87014.220,313698.100,0.000
83576.460,85954.530,89538.910,146509.500,44645.350,93933.050,86507.330,311903.700,0.000
83099.720,85466.730,89027.960,146237.800,44396.660,93396.580,86014.480,310132.300,0.000
82651.680,85006.420,88551.750,146144.000,44161.430,92892.020,85553.320,308452.800,0.000
82217.390,84558.460,88091.050,146156.500,43933.400,92401.640,85106.730,306813.000,0.000
81763.160,84087.940,87600.890,146083.300,43690.250,91887.990,84629.880,305118.700,0.000
81286.450,83593.270,87083.330,145880.900,43433.550,91349.030,84125.600,303360.600,0.000
80816.310,83106.270,86579.980,145715.000,43185.410,90818.690,83638.040,301618.800,0.000
80369.460,82644.820,86103.020,145647.800,42949.530,90315.970,83177.090,299946.400,0.000
79934.470,82198.910,85640.160,145634.600,42722.240,89826.760,82730.860,298306.500,0.000
79490.080,81743.820,85160.850,145581.200,42489.630,89327.150,82267.040,296631.500,0.000
79032.730,81272.670,84664.670,145468.700,42250.230,88812.220,81784.670,294913.000,0.000
78575.420,80800.680,84175.270,145395.800,42013.000,88297.550,81310.560,293203.800,0.000
78129.280,80339.980,83697.770,145355.800,41776.920,87795.280,80847.560,291542.200,0.000
77690.460,79886.580,83230.090,145328.200,41544.050,87298.860,80392.930,289905.800,0.000
77244.560,79425.840,82751.460,145282.800,41305.820,86794.360,79925.140,288247.800,0.000
76792.330,78959.270,82263.740,145213.000,41064.820,86282.240,79446.880,286561.800,0.000
76343.970,78497.410,81783.230,145162.500,40829.310,85773.220,78977.070,284882.800,0.000
75901.960,78041.840,81305.540,145057.400,40592.680,85273.080,78510.300,283235.100,0.000
75463.720,77590.800,80834.070,144898.500,40358.550,84778.740,78051.560,281605.700,0.000
75022.230,77135.360,80358.130,144724.200,40122.550,84281.140,77588.750,279966.100,0.000
74577.000,76674.670,79878.520,144547.200,39886.090,83779.960,77122.960,278310.600,0.000
74135.450,76219.160,79408.200,144385.700,39657.800,83284.300,76667.940,276660.200,0.000
73700.510,75771.840,78942.050,144139.000,39431.170,82796.590,76214.090,275029.300,0.000
73269.210,75328.690,78482.800,143832.800,39206.720,82310.610,75766.590,273411.000,0.000
72836.950,74883.160,78021.540,143554.800,38980.710,81821.550,75317.140,271790.700,0.000
72404.640,74436.820,77558.910,143328.900,38756.110,81331.520,74867.960,270165.200,0.000
71972.550,73991.410,77098.000,143139.300,38534.580,80841.680,74425.120,268542.800,0.000
71539.200,73544.020,76627.860,142839.800,38305.670,80352.170,73974.330,266928.700,0.000
71107.090,73097.470,76161.150,142460.700,38077.970,79865.930,73529.840,265324.200,0.000
70674.230,72649.450,75696.730,142124.000,37850.350,79379.550,73087.320,263724.900,0.000
70241.090,72201.850,75234.740,141862.500,37623.080,78891.800,72644.600,262126.200,0.000
69811.580,71761.160,74778.090,141629.600,37401.230,78407.640,72206.950,260529.400,0.000
69388.550,71328.200,74317.140,141235.900,37177.790,77929.590,71761.680,258935.100,0.000
68975.490,70902.980,73866.750,140719.500,36960.410,77457.360,71325.400,257347.100,0.000
68566.590,70476.090,73423.500,140250.500,36744.730,76984.500,70894.350,255768.100,0.000
68153.040,70041.200,72977.410,139879.500,36524.670,76505.430,70461.160,254194.800,0.000
67732.070,69600.910,72523.870,139540.100,36300.700,76020.490,70025.460,252619.900,0.000
67309.090,69161.680,72059.030,139028.200,36071.930,75537.360,69579.540,251040.800,0.000
66890.230,68730.470,71604.880,138390.000,35852.920,75064.700,69147.310,249465.900,0.000
66473.410,68302.750,71160.170,137796.500,35639.410,74599.680,68724.310,247902.900,0.000
66058.250,67876.630,70720.230,137289.100,35427.380,74136.440,68303.530,246350.200,0.000
65642.170,67451.160,70280.550,136795.400,35216.790,73671.630,67884.270,244797.200,0.000
65224.350,67024.720,69829.730,136118.100,35000.160,73206.330,67453.660,243235.700,0.000
64810.310,66601.440,69386.950,135338.700,34788.890,72742.820,67033.480,241675.200,0.000
64400.280,66178.150,68952.340,134658.100,34579.750,72277.790,66620.130,240129.500,0.000
63993.680,65755.460,68520.930,134105.200,34370.070,71812.870,66208.460,238597.800,0.000
63583.750,65331.040,68084.630,133578.000,34158.550,71346.980,65796.310,237065.500,0.000
63163.010,64896.940,67627.090,132859.400,33933.690,70874.270,65364.270,235521.600,0.000
62739.100,64461.430,67172.230,132021.500,33710.740,70400.670,64936.820,233977.100,0.000
62320.950,64033.290,66730.780,131267.000,33495.270,69934.040,64519.850,232448.800,0.000
61910.310,63614.090,66300.230,130633.200,33286.110,69475.450,64110.730,230935.100,0.000
61502.790,63199.920,65873.200,130035.800,33081.950,69020.460,63707.770,229420.800,0.000
61095.890,62785.140,65436.090,129280.400,32872.850,68564.900,63293.340,227896.300,0.000
60692.550,62371.100,65005.880,128445.100,32667.460,68109.490,62886.800,226372.100,0.000
60291.980,61956.900,64582.370,127714.300,32462.720,67655.000,62486.550,224862.700,0.000
59893.630,61545.360,64162.530,127110.000,32258.480,67203.880,62090.730,223368.000,0.000
59492.520,61132.920,63740.330,126541.800,32055.550,66752.540,61697.490,221873.600,0.000
59082.110,60710.280,63299.540,125804.500,31841.780,66295.150,61284.390,220368.000,0.000
58666.970,60285.750,62861.490,124959.700,31629.380,65836.890,60873.480,218861.400,0.000
58255.190,59868.270,62434.780,124179.500,31421.780,65384.940,60470.260,217368.600,0.000
57851.870,59458.390,62017.140,123488.700,31217.560,64939.610,60072.440,215889.700,0.000
57453.010,59050.870,61598.510,122804.300,31012.960,64493.680,59672.050,214412.000,0.000
57053.950,58640.610,61161.570,121901.700,30795.530,64043.200,59244.750,212923.900,0.000
56658.950,58232.620,60728.230,120836.600,30579.880,63593.470,58819.580,211433.400,0.000
56271.250,57830.160,60307.540,119824.300,30371.360,63148.650,58408.060,209955.500,0.000
55891.790,57435.230,59899.330,118933.900,30170.720,62710.680,58009.700,208492.600,0.000
55511.650,57040.850,59494.530,118125.800,29975.670,62276.140,57621.670,207033.700,0.000
55120.110,56636.490,59072.830,117245.000,29772.160,61838.840,57222.640,205568.000,0.000
54722.520,56229.890,58653.640,116367.800,29571.520,61398.890,56833.140,204103.500,0.000
54326.880,55827.300,58243.070,115642.600,29374.670,60959.300,56452.100,202652.300,0.000
53933.000,55426.070,57834.930,115057.400,29177.100,60521.500,56073.450,201214.000,0.000
53538.100,55024.110,57424.750,114533.500,28978.710,60083.160,55696.490,199778.100,0.000
53148.030,54626.090,57007.330,113903.300,28776.100,59646.110,55306.450,198337.000,0.000
52770.950,54239.360,56604.320,113219.900,28584.300,59216.340,54929.010,196897.800,0.000
52399.410,53853.870,56209.350,112610.100,28396.560,58790.800,54559.530,195469.000,0.000
52022.020,53460.980,55809.530,112070.500,28202.970,58362.480,54185.280,194049.700,0.000
51635.720,53063.140,55401.910,111541.800,28004.060,57928.140,53805.610,192632.700,0.000
51245.320,52663.030,54980.200,110864.800,27795.780,57490.740,53407.930,191211.100,0.000
50859.290,52268.710,54566.820,110094.000,27595.490,57059.280,53020.370,189790.300,0.000
50478.990,51881.310,54163.800,109359.800,27403.640,56636.930,52644.070,188378.900,0.000
50101.500,51497.460,53765.810,108672.600,27213.780,56219.520,52271.500,186977.300,0.000
49721.210,51111.750,53367.290,108002.600,27021.750,55799.040,51899.150,185578.600,0.000
49334.600,50718.310,52952.760,107216.600,26815.680,55370.430,51506.020,184175.700,0.000
48947.320,50323.680,52540.520,106365.000,26609.610,54937.980,51115.930,182773.200,0.000
48566.370,49932.670,52136.020,105556.400,26407.810,54507.560,50731.650,181379.200,0.000
48195.390,49547.940,51738.230,104777.900,26210.760,54084.450,50351.290,179994.100,0.000
47829.560,49168.690,51344.230,103982.300,26018.810,53668.280,49977.050,178611.800,0.000
47460.010,48786.490,50937.110,103031.800,25818.010,53252.480,49587.400,177225.800,0.000
47084.760,48400.560,50529.390,101973.300,25616.210,52834.860,49200.960,175840.000,0.000
46706.260,48014.050,50123.700,100920.700,25414.530,52416.900,48817.160,174461.500,0.000
46328.620,47631.130,49721.070,99882.550,25213.390,52000.830,48433.120,173090.400,0.000
45952.440,47250.390,49321.730,98841.210,25014.740,51586.220,48052.780,171722.200,0.000
45577.540,46867.100,48913.010,97687.050,24809.000,51171.220,47658.920,170352.200,0.000
45206.540,46485.300,48509.790,96467.340,24606.130,50755.780,47270.020,168983.700,0.000
44841.480,46108.770,48114.700,95277.160,24407.210,50343.060,46884.790,167621.300,0.000
44482.440,45739.060,47726.060,94117.200,24211.360,49935.680,46501.860,166266.100,0.000
44121.470,45368.650,47338.280,92975.680,24015.430,49526.700,46121.520,164914.800,0.000
43757.070,44993.910,46939.800,91753.130,23812.240,49115.380,45728.070,163563.100,0.000
43396.660,44624.300,46549.130,90489.960,23617.820,48708.820,45346.200,162213.400,0.000
43037.960,44256.290,46161.920,89261.130,23426.450,48303.750,44967.950,160869.300,0.000
42678.500,43886.680,45772.770,88056.630,23232.610,47899.240,44588.070,159530.700,0.000
42319.720,43518.780,45385.750,86875.960,23041.490,47497.680,44216.860,158195.600,0.000
41961.940,43150.620,44992.260,85638.120,22845.020,47096.130,43836.070,156860.800,0.000
41605.840,42783.570,44605.810,84382.470,22652.810,46694.910,43462.560,155528.800,0.000
41251.230,42417.790,44225.640,83181.010,22464.260,46294.950,43094.100,154203.200,0.000
40899.150,42054.550,43849.170,82027.980,22277.190,45896.400,42726.990,152884.000,0.000
40547.820,41692.140,43474.760,80919.200,22092.500,45499.450,42365.450,151568.900,0.000
40196.800,41329.350,43090.490,79763.710,21901.900,45105.640,41991.740,150255.100,0.000
39848.000,40971.770,42709.940,78582.810,21715.130,44714.940,41623.370,148944.200,0.000
39499.660,40615.960,42331.260,77429.870,21528.320,44322.920,41255.120,147637.600,0.000
39153.800,40260.430,41954.290,76294.980,21340.710,43931.870,40885.040,146335.400,0.000
38808.590,39903.240,41580.150,75185.460,21154.800,43541.730,40518.170,145037.000,0.000
38459.430,39540.470,41195.990,74028.850,20959.540,43149.300,40135.660,143739.300,0.000
38111.580,39181.700,40818.970,72852.950,20769.160,42760.050,39761.710,142443.400,0.000
37767.730,38829.020,40449.030,71703.550,20584.880,42375.270,39395.500,141151.800,0.000
37424.860,38477.630,40079.510,70564.030,20400.810,41991.050,39029.520,139864.300,0.000
37083.670,38128.160,39714.130,69456.160,20220.510,41607.540,38669.040,138581.200,0.000
36746.980,37781.860,39346.230,68332.560,20039.010,41227.890,38299.040,137301.900,0.000
36411.950,37437.770,38983.350,67215.950,19862.360,40850.680,37937.640,136026.800,0.000
36073.950,37090.270,38618.770,66137.310,19684.040,40470.480,37580.190,134754.300,0.000
35737.300,36742.700,38254.480,65084.350,19504.230,40090.300,37224.380,133485.300,0.000
35404.460,36396.870,37897.230,64078.930,19327.710,39711.800,36874.490,132223.000,0.000
35073.180,36049.470,37536.560,63065.340,19144.910,39332.120,36510.770,130964.100,0.000
34744.070,35706.310,37182.700,62060.090,18967.290,38955.450,36156.490,129707.300,0.000
