EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
147929.700,152298.200,157801.600,317543.100,74506.500,166577.500,153559.000,555473.400,0.000
148242.500,152622.500,158148.800,318114.700,74639.200,166936.500,153881.400,555916.600,0.000
146629.400,150954.700,156389.200,313140.400,73903.510,165095.900,152206.800,550487.800,0.000
144466.600,148722.200,154038.800,306544.500,72914.040,162631.500,149962.000,543332.800,0.000
143850.400,148090.100,153386.600,304414.000,72616.950,161936.800,149320.800,540876.100,0.000
144722.400,148994.800,154358.800,306700.300,72995.240,162940.300,150225.200,543006.800,0.000
145010.300,149294.200,154683.500,307363.600,73117.300,163274.400,150526.900,543412.300,0.000
143509.300,147740.600,153044.900,302845.900,72427.750,161562.800,148966.000,538350.400,0.000
141485.300,145645.500,150840.500,296736.000,71495.080,159253.300,146858.500,531634.400,0.000
140866.500,145004.400,150180.500,294674.900,71194.520,158549.500,146209.000,529184.300,0.000
141609.900,145774.000,151009.600,296690.000,71514.930,159401.300,146977.500,530935.600,0.000
141843.200,146019.700,151274.500,297307.700,71613.240,159672.500,147222.600,531182.900,0.000
140473.100,144609.100,149782.300,293266.500,70986.210,158116.500,145801.600,526534.100,0.000
138619.200,142697.800,147768.200,287726.200,70134.350,156009.700,143876.800,520363.500,0.000
137992.700,142051.300,147102.900,285717.500,69829.080,155299.100,143222.200,517924.200,0.000
138567.300,142643.600,147748.000,287329.500,70065.370,155953.300,143812.200,519192.700,0.000
138712.800,142793.400,147914.200,287782.000,70113.790,156118.900,143959.700,519198.800,0.000
137475.100,141514.200,146561.200,284192.500,69538.540,154712.700,142670.900,514973.800,0.000
135809.100,139794.300,144747.600,279246.000,68767.800,152822.800,140941.300,509397.400,0.000
135180.000,139145.000,144078.800,277285.900,68461.960,152112.800,140289.700,506979.500,0.000
135578.300,139556.300,144534.700,278449.100,68622.180,152568.400,140703.200,507732.500,0.000
135630.200,139612.600,144604.400,278679.600,68631.270,152628.200,140755.800,507460.300,0.000
134523.300,138472.100,143400.300,275505.600,68115.120,151371.100,139601.400,503644.800,0.000
133051.000,136954.400,141800.600,271146.500,67431.690,149701.900,138069.500,498669.500,0.000
132434.400,136318.300,141141.700,269231.800,67132.440,149005.600,137426.000,496283.600,0.000
132665.200,136553.000,141408.800,269919.200,67214.970,149268.400,137661.300,496523.200,0.000
132615.300,136500.200,141364.200,269889.100,67172.650,149212.400,137608.700,495961.000,0.000
131621.800,135475.200,140282.800,267105.000,66701.780,148087.100,136576.300,492526.900,0.000
130324.400,134135.300,138873.600,263340.200,66091.980,146616.300,135230.700,488125.500,0.000
129708.900,133500.000,138217.700,261526.200,65791.470,145920.700,134593.100,485775.600,0.000
129774.800,133570.600,138309.300,261815.500,65801.780,146001.200,134663.100,485531.900,0.000
129629.900,133424.500,138165.300,261564.900,65717.940,145840.900,134513.300,484686.500,0.000
128753.900,132520.900,137212.900,259152.200,65300.700,144843.800,133594.600,481592.300,0.000
127636.200,131365.800,135998.200,255940.800,64773.190,143570.200,132425.100,477717.500,0.000
127031.200,130738.900,135351.100,254216.500,64476.670,142883.300,131795.600,475409.700,0.000
126950.000,130653.700,135278.700,254143.500,64419.810,142796.500,131717.100,474735.700,0.000
126717.400,130416.500,135036.900,253693.800,64297.170,142540.900,131483.800,473634.700,0.000
125926.900,129606.600,134181.300,251598.300,63918.680,141652.300,130665.900,470838.800,0.000
124943.800,128601.800,133122.000,248863.000,63454.130,140545.900,129649.800,467432.800,0.000
124343.300,127990.200,132487.000,247219.100,63165.540,139872.800,129030.700,465171.900,0.000
124140.100,127782.800,132284.800,246824.800,63057.940,139649.700,128822.200,464127.100,0.000
123838.500,127470.400,131968.000,246183.500,62903.620,139313.300,128510.900,462799.700,0.000
123138.700,126743.200,131207.600,244351.000,62560.620,138518.000,127776.900,460257.300,0.000
122291.500,125863.900,130288.300,242015.500,62148.140,137553.400,126890.400,457255.100,0.000
121700.500,125253.100,129656.000,240412.600,61855.530,136886.400,126278.200,455035.800,0.000
121384.100,124930.900,129328.300,239705.200,61693.180,136536.500,125957.500,453673.600,0.000
121005.800,124549.300,128933.100,238857.200,61505.050,136119.000,125574.300,452149.400,0.000
120363.000,123893.100,128242.500,237195.300,61192.130,135399.000,124906.800,449814.900,0.000
119623.400,123135.200,127444.800,235155.300,60833.470,134564.200,124133.300,447152.600,0.000
119048.000,122544.000,126828.700,233569.300,60548.910,133913.500,123530.800,444981.900,0.000
118651.400,122132.400,126408.200,232589.100,60345.330,133465.200,123117.800,443373.100,0.000
118227.900,121691.400,125955.900,231553.700,60130.510,132986.700,122680.000,441692.800,0.000
117647.200,121089.000,125327.500,230025.700,59842.740,132330.300,122073.800,439524.800,0.000
116999.800,120420.900,124629.500,228241.300,59526.920,131598.500,121398.800,437138.900,0.000
116438.900,119842.800,124030.100,226706.900,59251.020,130962.500,120813.600,435015.700,0.000
115980.000,119369.600,123543.100,225559.700,59020.040,130440.200,120333.000,433217.800,0.000
115517.800,118894.500,123050.500,224422.300,58788.770,129917.300,119849.200,431415.900,0.000
114981.400,118342.900,122471.700,223039.300,58523.370,129313.400,119285.100,429380.400,0.000
114403.100,117748.500,121849.100,221496.700,58240.900,128663.600,118683.600,427217.000,0.000
113848.300,117177.200,121256.900,220043.500,57968.950,128039.900,118112.100,425140.500,0.000
