EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
99145.350,100798.800,103042.600,125979.000,90454.840,111159.300,101661.600,338354.000,0.000
98670.650,100318.000,102549.500,124839.300,90019.220,110626.800,101174.000,336735.000,0.000
98215.880,99859.910,102083.300,123843.200,89605.550,110119.200,100713.300,335188.500,0.000
97694.570,99332.440,101533.300,122575.500,89123.360,109538.400,100169.500,333465.700,0.000
97117.480,98744.190,100928.300,121099.800,88593.190,108890.400,99573.640,331563.600,0.000
96564.010,98178.580,100349.500,119726.700,88087.090,108270.100,99006.620,329733.500,0.000
96085.400,97690.240,99852.040,118590.800,87651.180,107735.700,98519.690,328157.100,0.000
95633.660,97230.300,99388.280,117597.500,87244.200,107229.500,98064.370,326694.400,0.000
95126.110,96714.520,98853.160,116362.500,86778.840,106663.700,97538.050,325015.000,0.000
94566.970,96147.560,98268.410,114948.000,86269.380,106040.000,96966.640,323149.700,0.000
94025.430,95598.340,97701.900,113619.800,85775.550,105435.400,96414.130,321347.800,0.000
93550.900,95116.410,97206.320,112480.700,85341.370,104904.000,95928.790,319748.900,0.000
93105.200,94664.180,96747.950,111476.400,84937.920,104403.300,95477.840,318275.500,0.000
92613.060,94164.880,96230.640,110270.200,84486.190,103852.100,94965.790,316638.800,0.000
92076.630,93620.700,95672.700,108926.200,83998.340,103248.400,94414.380,314838.200,0.000
91554.250,93090.560,95128.270,107656.900,83522.990,102660.300,93877.250,313076.800,0.000
91085.710,92614.510,94639.140,106524.000,83094.930,102133.500,93395.240,311469.000,0.000
90640.670,92163.520,94181.090,105508.800,82693.730,101634.900,92945.910,309979.700,0.000
90158.600,91676.430,93674.140,104323.200,82253.650,101099.300,92448.050,308368.600,0.000
89639.250,91150.910,93134.660,103028.900,81783.300,100518.500,91918.400,306628.600,0.000
89128.950,90632.090,92604.450,101790.700,81319.990,99945.140,91395.780,304921.800,0.000
88664.580,90157.940,92121.100,100642.700,80895.790,99421.680,90916.970,303331.700,0.000
88219.290,89702.720,91662.590,99600.450,80491.710,98917.400,90462.330,301835.200,0.000
87742.720,89216.140,91158.910,98423.020,80051.800,98380.090,89963.130,300233.500,0.000
87244.600,88710.120,90637.990,97178.210,79598.260,97819.080,89451.740,298538.300,0.000
86758.750,88219.160,90129.380,95979.660,79157.160,97274.630,88952.570,296872.500,0.000
86302.090,87757.410,89650.300,94822.860,78738.840,96763.130,88478.930,295279.500,0.000
85855.280,87302.600,89188.180,93765.080,78332.920,96260.550,88024.230,293765.400,0.000
85383.280,86819.150,88690.280,92618.900,77899.090,95730.170,87535.450,292184.100,0.000
84890.660,86315.020,88177.840,91446.980,77451.520,95173.480,87031.880,290549.300,0.000
84403.710,85818.910,87669.900,90313.540,77008.800,94624.700,86529.700,288943.900,0.000
83942.000,85349.920,87187.440,89188.660,76587.150,94106.450,86050.790,287388.800,0.000
83494.870,84897.310,86728.330,88163.680,76184.380,93606.320,85598.000,285913.000,0.000
83035.940,84432.560,86246.400,87090.770,75765.150,93095.200,85124.410,284401.500,0.000
82565.570,83953.270,85756.270,86028.450,75337.930,92562.630,84645.360,282863.600,0.000
82091.730,83468.130,85257.860,84994.730,74903.780,92023.220,84158.370,281342.200,0.000
81625.870,82991.090,84764.550,83934.340,74472.890,91496.460,83675.670,279833.400,0.000
81169.060,82524.810,84289.610,82974.800,74057.520,90982.650,83213.760,278386.100,0.000
80707.630,82054.770,83803.740,82008.950,73636.050,90467.200,82739.900,276916.300,0.000
80242.570,81581.810,83323.730,81093.450,73216.920,89944.220,82267.760,275440.200,0.000
79779.090,81112.690,82844.270,80216.620,72797.910,89423.650,81791.460,273982.300,0.000
79326.680,80657.260,82373.480,79308.590,72386.960,88918.260,81323.950,272525.400,0.000
78876.980,80204.880,81913.160,78506.850,71984.570,88414.640,80871.400,271122.200,0.000
78415.580,79736.980,81430.630,77717.200,71563.910,87896.630,80397.910,269704.000,0.000
77953.120,79263.560,80950.600,76996.270,71142.400,87372.830,79928.230,268294.300,0.000
77493.040,78790.050,80466.160,76306.300,70717.920,86850.960,79452.230,266899.900,0.000
77043.390,78326.410,79986.490,75563.040,70297.950,86338.110,78978.170,265487.400,0.000
76605.390,77876.180,79528.150,74928.480,69895.920,85835.910,78527.300,264126.200,0.000
76163.010,77423.820,79061.440,74324.340,69489.210,85335.230,78069.240,262764.800,0.000
75715.050,76969.130,78600.190,73795.970,69085.950,84832.580,77617.380,261421.900,0.000
75259.400,76510.270,78129.920,73284.010,68676.390,84326.610,77154.660,260090.200,0.000
74801.770,76050.720,77655.340,72688.130,68262.630,83820.440,76686.250,258724.300,0.000
74345.800,75593.200,77192.450,72175.520,67857.230,83314.800,76231.180,257393.000,0.000
73885.740,75131.430,76716.790,71686.690,67443.070,82806.500,75764.790,256056.300,0.000
73431.820,74673.470,76250.090,71281.410,67035.340,82300.380,75310.940,254744.100,0.000
72986.800,74219.790,75783.840,70895.860,66628.910,81799.560,74855.270,253447.300,0.000
72553.620,73773.880,75323.270,70424.320,66226.650,81306.680,74400.250,252112.500,0.000
72128.630,73335.660,74879.950,70044.950,65838.090,80820.060,73963.600,250807.700,0.000
71697.450,72892.390,74424.210,69707.340,65441.450,80331.390,73515.650,249494.000,0.000
71262.870,72446.770,73973.800,69472.800,65048.340,79839.330,73074.460,248202.100,0.000
70820.930,71995.910,73513.460,69269.790,64647.640,79342.770,72622.700,246917.000,0.000
70372.380,71542.190,73044.740,68980.080,64238.090,78843.940,72161.020,245580.100,0.000
69926.880,71094.630,72590.700,68788.670,63839.080,78349.360,71714.670,244276.800,0.000
69487.150,70652.230,72135.880,68655.550,63441.550,77858.770,71266.660,242988.700,0.000
69055.730,70216.990,71696.020,68633.400,63055.780,77371.630,70835.670,241743.000,0.000
68624.000,69780.930,71249.320,68641.850,62666.800,76888.000,70398.520,240515.400,0.000
68194.410,69342.710,70797.030,68567.870,62273.660,76405.070,69954.270,239247.600,0.000
67768.640,68902.340,70355.400,68591.340,61887.080,75916.730,69519.810,238017.900,0.000
67339.280,68456.210,69902.780,68655.070,61491.070,75424.490,69071.840,236798.000,0.000
66913.160,68016.800,69463.230,68822.070,61104.590,74939.730,68639.940,235625.300,0.000
66484.960,67581.700,69020.510,69026.130,60718.810,74461.940,68208.070,234486.700,0.000
66053.630,67147.710,68572.090,69142.840,60329.340,73983.880,67770.690,233316.200,0.000
65624.980,66716.060,68135.280,69347.340,59947.960,73502.790,67345.380,232188.300,0.000
65198.730,66283.910,67691.910,69582.860,59561.940,73024.010,66912.250,231079.900,0.000
64779.130,65856.190,67261.450,69897.410,59185.040,72551.570,66493.440,230024.600,0.000
64355.580,65422.270,66821.120,70211.070,58800.870,72074.050,66063.280,228996.200,0.000
63927.240,64982.050,66370.490,70406.390,58407.420,71589.610,65621.990,227927.900,0.000
63501.470,64546.250,65933.690,70672.550,58024.580,71107.830,65198.460,226909.300,0.000
63077.030,64114.990,65493.430,70952.290,57641.150,70632.590,64771.380,225921.000,0.000
62658.090,63691.750,65067.160,71293.650,57268.800,70163.770,64359.820,224993.000,0.000
62237.860,63268.330,64634.800,71631.730,56893.910,69696.120,63943.130,224104.100,0.000
61818.440,62845.680,64198.520,71858.860,56516.560,69229.300,63522.130,223194.100,0.000
61404.670,62427.890,63777.610,72156.460,56150.710,68765.200,63118.280,222345.300,0.000
60991.020,62007.650,63348.320,72455.350,55777.700,68302.290,62703.640,221523.300,0.000
60581.400,61588.070,62928.840,72804.580,55410.110,67839.320,62297.390,220756.400,0.000
60169.850,61163.970,62501.580,73141.460,55037.730,67371.730,61882.530,220029.000,0.000
59756.030,60738.360,62067.040,73347.280,54659.260,66902.070,61460.190,219281.500,0.000
59345.230,60318.860,61645.200,73587.340,54289.650,66437.230,61051.650,218593.400,0.000
58936.550,59902.470,61217.020,73782.880,53916.140,65978.270,60634.070,217921.000,0.000
58532.270,59491.300,60801.530,73991.480,53552.330,65519.840,60230.600,217298.000,0.000
58121.590,59075.460,60377.380,74163.040,53184.150,65055.880,59820.290,216728.200,0.000
57706.290,58654.770,59944.070,74182.770,52809.200,64591.300,59400.360,216165.500,0.000
57296.080,58238.290,59524.750,74219.450,52444.020,64131.890,58994.330,215680.600,0.000
56891.670,57828.700,59102.880,74188.150,52078.030,63681.700,58582.920,215183.900,0.000
56495.570,57428.590,58695.460,74128.310,51722.900,63239.730,58187.320,214668.200,0.000
56095.110,57021.330,58276.010,73978.160,51357.640,62791.270,57778.740,214095.500,0.000
55689.750,56605.480,57843.950,73624.840,50980.250,62333.180,57354.340,213235.500,0.000
55288.710,56193.600,57426.320,73252.860,50613.560,61874.730,56944.450,212091.300,0.000
54890.320,55784.980,57005.000,72800.120,50244.760,61421.520,56529.340,210853.000,0.000
54495.070,55381.110,56595.770,72332.140,49884.460,60974.860,56129.980,209611.900,0.000
54093.640,54974.590,56177.630,71816.420,49519.500,60528.450,55724.070,208249.300,0.000
53688.930,54567.810,55752.860,71162.230,49150.590,60081.590,55311.300,206669.200,0.000
53288.260,54165.750,55343.260,70558.960,48794.270,59637.000,54915.200,205045.100,0.000
52891.680,53766.080,54929.790,69931.110,48436.080,59197.340,54511.610,203602.300,0.000
52505.040,53373.640,54533.090,69332.300,48088.330,58764.200,54122.850,202320.400,0.000
52116.570,52975.640,54129.250,68726.450,47733.360,58325.700,53724.510,200978.800,0.000
51725.740,52572.770,53717.000,68013.460,47371.110,57880.100,53316.500,199467.800,0.000
51338.690,52175.030,53319.120,67374.800,47020.700,57436.290,52924.680,197917.400,0.000
50948.950,51777.600,52911.770,66734.720,46664.450,56996.540,52522.130,196486.800,0.000
50560.300,51384.570,52514.260,66149.230,46315.980,56560.910,52133.220,195163.300,0.000
50169.210,50991.180,52111.520,65586.440,45965.270,56125.660,51740.120,193805.000,0.000
49777.770,50598.340,51704.590,64933.740,45611.410,55693.470,51341.940,192344.000,0.000
49388.860,50206.770,51309.870,64351.540,45266.640,55260.520,50958.820,190861.800,0.000
48997.360,49808.110,50901.720,63761.520,44911.360,54820.020,50560.520,189451.100,0.000
48609.930,49412.550,50503.560,63220.730,44563.130,54383.010,50174.090,188102.300,0.000
48223.180,49020.290,50102.550,62689.130,44214.800,53952.680,49786.430,186734.800,0.000
47836.330,48629.070,49696.690,62047.960,43862.060,53523.540,49394.110,185314.500,0.000
47451.240,48238.870,49301.940,61456.180,43515.530,53092.020,49012.290,183888.300,0.000
47067.800,47848.390,48898.250,60822.190,43162.050,52662.590,48614.060,182497.200,0.000
46694.840,47467.630,48509.900,60176.310,42820.720,52242.820,48228.710,181131.300,0.000
46323.440,47089.160,48118.680,59466.550,42477.520,51823.270,47835.360,179756.800,0.000
45949.880,46708.760,47720.870,58584.640,42126.570,51399.480,47428.240,178367.800,0.000
45576.630,46327.270,47333.020,57713.240,41780.320,50974.720,47028.860,176983.400,0.000
45202.080,45943.480,46934.800,56797.710,41424.930,50551.770,46614.290,175603.900,0.000
44833.730,45568.160,46551.710,55908.700,41081.940,50136.320,46218.360,174223.900,0.000
44464.510,45194.020,46165.510,55018.480,40740.060,49723.360,45824.100,172848.000,0.000
44093.850,44818.040,45771.410,54010.520,40392.590,49309.980,45423.290,171487.200,0.000
43723.500,44440.840,45386.270,53046.540,40051.020,48895.020,45033.230,170136.700,0.000
43349.340,44059.250,44989.750,52064.100,39700.800,48478.450,44629.120,168770.400,0.000
42982.360,43687.260,44609.490,51127.760,39364.550,48069.160,44245.850,167388.100,0.000
42619.300,43320.380,44230.110,50203.340,39032.630,47664.860,43866.900,166018.300,0.000
42257.320,42953.300,43845.820,49169.330,38697.300,47260.290,43482.040,164682.900,0.000
41896.290,42585.270,43471.690,48185.680,38367.960,46852.180,43107.230,163364.600,0.000
41531.210,42210.160,43084.730,47192.060,38026.800,46438.490,42714.140,162018.800,0.000
41171.140,41839.820,42710.680,46244.940,37694.590,46026.020,42334.050,160644.300,0.000
40813.300,41473.880,42335.340,45303.100,37363.710,45617.140,41953.550,159285.700,0.000
40455.370,41109.620,41952.880,44241.620,37028.080,45213.590,41567.530,157972.900,0.000
40100.200,40749.370,41582.640,43223.860,36702.070,44816.880,41198.060,156682.200,0.000
39745.880,40389.290,41205.800,42201.300,36371.390,44421.140,40820.040,155359.600,0.000
39395.760,40032.620,40840.860,41226.170,36049.370,44023.840,40457.160,154002.000,0.000
39042.600,39672.150,40469.840,40260.730,35723.940,43626.950,40089.680,152659.700,0.000
38687.100,39308.330,40091.580,39198.390,35392.640,43231.190,39713.890,151367.100,0.000
38332.520,38945.480,39725.080,38208.210,35070.360,42833.180,39352.190,150095.800,0.000
37975.340,38580.430,39348.610,37239.690,34741.340,42433.200,38977.660,148787.300,0.000
37620.860,38220.040,38982.670,36342.370,34420.570,42035.170,38614.640,147440.900,0.000
37264.610,37860.240,38613.280,35485.320,34098.660,41637.790,38248.200,146114.200,0.000
36910.280,37503.650,38241.850,34565.340,33775.390,41245.110,37881.270,144844.600,0.000
36563.510,37153.930,37887.110,33735.480,33464.620,40859.000,37536.070,143600.400,0.000
