EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
135178.100,137554.600,140219.200,209564.200,121121.400,151634.300,138933.500,471037.700,0.000
134538.900,136904.700,139556.200,207590.500,120551.400,150912.500,138272.500,468783.400,0.000
134661.900,137034.700,139716.600,207675.100,120659.900,151058.800,138403.600,468665.400,0.000
134546.200,136920.200,139607.900,207145.200,120554.700,150934.500,138283.500,467928.400,0.000
133608.300,135963.700,138616.100,204484.200,119724.700,149870.900,137319.500,464932.700,0.000
132394.000,134723.200,137324.500,201108.300,118644.200,148492.700,136063.800,461145.600,0.000
131754.300,134069.100,136653.500,199235.900,118066.800,147768.700,135400.000,458921.700,0.000
131698.500,134010.800,136612.600,198948.000,118007.100,147709.700,135344.500,458368.800,0.000
131476.800,133782.700,136383.000,198216.900,117799.600,147463.500,135112.800,457387.000,0.000
130648.500,132936.500,135506.700,195911.200,117063.700,146525.400,134261.900,454730.500,0.000
129609.000,131876.800,134406.600,193068.800,116142.500,145350.000,133191.400,451474.500,0.000
128986.300,131245.200,133763.200,191316.400,115590.900,144651.300,132553.600,449352.800,0.000
128793.400,131054.200,133587.300,190736.100,115422.500,144442.300,132364.200,448464.000,0.000
128486.100,130747.000,133277.700,189851.300,115149.200,144105.000,132049.400,447273.900,0.000
127746.100,129997.900,132502.900,187856.500,114495.600,143273.100,131292.300,444877.300,0.000
126850.800,129087.500,131554.500,185471.100,113699.300,142262.300,130368.600,442028.300,0.000
126243.800,128467.200,130915.600,183826.200,113153.800,141575.100,129740.500,439951.700,0.000
125941.600,128154.700,130607.800,183008.200,112878.800,141231.000,129430.200,438746.700,0.000
125571.400,127772.600,130221.600,182003.800,112541.000,140811.900,129044.300,437358.300,0.000
124912.600,127100.000,129533.800,180277.500,111955.500,140065.900,128369.300,435165.300,0.000
124141.700,126316.000,128725.800,178280.900,111271.800,139194.200,127574.700,432644.300,0.000
123548.800,125713.700,128111.500,176738.200,110745.300,138524.700,126961.800,430592.600,0.000
123152.800,125312.100,127711.800,175739.600,110394.200,138078.900,126554.800,429111.800,0.000
122727.300,124880.500,127270.100,174643.200,110011.400,137600.300,126110.000,427539.300,0.000
122132.900,124275.600,126647.900,173127.000,109481.400,136927.200,125497.600,425483.800,0.000
121461.900,123589.800,125937.700,171433.600,108880.400,136167.700,124804.000,423206.600,0.000
120889.800,123001.400,125333.200,169973.500,108365.400,135517.600,124212.200,421173.800,0.000
120441.000,122536.800,124865.000,168840.800,107962.700,135003.100,123749.900,419482.500,0.000
119986.300,122065.500,124384.500,167673.900,107550.300,134480.000,123270.900,417758.900,0.000
119440.600,121502.100,123812.800,166317.800,107058.700,133850.800,122700.300,415788.400,0.000
118844.700,120888.600,123185.000,164864.700,106521.000,133168.300,122075.700,413679.400,0.000
118284.200,120315.100,122598.000,163481.000,106018.500,132531.700,121493.100,411644.100,0.000
117775.600,119799.500,122073.300,162253.200,105569.000,131958.700,120972.600,409771.500,0.000
117274.000,119292.600,121550.500,161039.000,105122.300,131397.000,120454.000,407920.800,0.000
116749.300,118759.500,121006.900,159817.300,104654.900,130804.800,119916.400,406024.700,0.000
116197.500,118193.900,120427.800,158560.000,104157.100,130178.400,119344.800,404069.900,0.000
115633.900,117613.500,119833.900,157239.300,103645.900,129538.000,118757.700,402063.600,0.000
115074.200,117036.900,119248.100,155934.500,103141.800,128902.600,118178.800,400083.200,0.000
114539.400,116486.500,118685.600,154678.600,102659.100,128295.300,117623.600,398170.400,0.000
114040.000,115975.600,118170.300,153556.900,102215.700,127729.200,117115.400,396374.100,0.000
113534.900,115462.900,117648.100,152449.300,101768.400,127162.800,116598.200,394588.400,0.000
112980.100,114902.300,117074.300,151187.600,101277.200,126542.700,116028.100,392671.500,0.000
112385.300,114303.900,116462.700,149842.500,100752.400,125880.300,115422.600,390687.300,0.000
111817.900,113735.100,115875.000,148554.300,100247.700,125254.900,114842.900,388788.300,0.000
111323.500,113242.200,115370.000,147481.800,99812.790,124713.300,114347.600,387096.600,0.000
110844.000,112764.400,114874.700,146460.000,99389.230,124187.800,113863.900,385453.800,0.000
110297.800,112215.500,114304.000,145238.000,98902.430,123581.200,113307.700,383623.500,0.000
109694.100,111602.300,113673.600,143887.000,98364.450,122903.800,112692.900,381662.500,0.000
109130.100,111022.500,113078.900,142610.300,97856.000,122267.900,112107.600,379786.800,0.000
108660.400,110535.500,112591.200,141598.200,97433.160,121732.300,111621.000,378154.100,0.000
108210.900,110069.500,112122.400,140660.800,97025.870,121218.300,111150.300,376581.200,0.000
107686.600,109530.900,111574.000,139504.500,96553.930,120622.500,110605.100,374783.000,0.000
107092.400,108926.200,110956.300,138187.200,96026.390,119952.700,109996.800,372798.800,0.000
106528.500,108355.200,110367.100,136935.000,95522.030,119320.700,109412.600,370876.100,0.000
106059.400,107883.100,109886.500,135962.300,95104.310,118794.900,108929.500,369206.400,0.000
105610.800,107435.600,109426.000,135074.400,94705.770,118298.800,108468.100,367597.500,0.000
105080.900,106907.300,108878.300,133961.300,94238.270,117714.800,107929.800,365743.800,0.000
104477.400,106300.900,108254.000,132679.300,93708.520,117045.800,107323.500,363688.400,0.000
103909.600,105724.100,107659.400,131461.500,93202.300,116413.700,106743.900,361694.500,0.000
103446.800,105249.300,107181.500,130528.700,92788.490,115892.600,106272.700,359967.900,0.000
103016.400,104803.600,106732.700,129688.500,92399.330,115403.200,105826.000,358324.400,0.000
102512.400,104280.600,106202.200,128629.300,91942.440,114824.300,105297.900,356456.000,0.000
101934.700,103684.800,105597.300,127403.800,91422.230,114159.500,104695.400,354399.300,0.000
101384.900,103123.100,105019.800,126236.800,90924.840,113534.300,104118.300,352410.800,0.000
100925.500,102658.500,104547.800,125340.300,90514.300,113018.800,103647.500,350687.400,0.000
100484.500,102213.600,104092.600,124528.000,90120.190,112529.200,103197.400,349047.900,0.000
99967.870,101691.000,103556.300,123506.600,89659.490,111953.200,102670.500,347199.200,0.000
99384.560,101100.600,102954.500,122331.400,89144.240,111300.100,102079.800,345179.200,0.000
98833.390,100542.300,102381.900,121204.400,88654.440,110685.400,101515.400,343222.900,0.000
98375.090,100078.000,101914.400,120328.900,88250.530,110173.900,101051.900,341520.600,0.000
97943.510,99640.330,101472.300,119544.500,87868.480,109693.400,100612.200,339916.300,0.000
97444.300,99133.550,100956.400,118576.300,87425.160,109137.100,100102.300,338138.600,0.000
96875.370,98556.570,100367.300,117462.400,86921.260,108501.200,99523.550,336213.700,0.000
96326.560,98000.410,99791.590,116374.100,86429.540,107888.100,98957.390,334347.700,0.000
95862.780,97530.620,99311.950,115506.500,86015.600,107367.900,98485.020,332717.500,0.000
95427.810,97088.450,98858.920,114720.900,85624.040,106879.400,98037.990,331181.200,0.000
94935.970,96586.470,98343.770,113774.000,85180.890,106324.300,97529.580,329491.000,0.000
94386.610,96025.560,97771.910,112708.800,84691.270,105703.400,96967.040,327670.600,0.000
93854.240,95482.640,97213.660,111665.000,84214.070,105105.900,96418.090,325889.400,0.000
93386.930,95006.620,96731.970,110812.600,83798.290,104583.900,95944.610,324300.900,0.000
92940.340,94551.730,96269.730,110038.700,83399.840,104090.200,95490.230,322793.300,0.000
92452.360,94056.100,95762.470,109137.600,82964.610,103549.200,94991.540,321158.300,0.000
91918.810,93514.860,95209.670,108142.400,82490.500,102948.100,94447.730,319408.200,0.000
91399.520,92986.000,94664.880,107151.600,82021.960,102358.500,93908.210,317670.500,0.000
90943.590,92520.420,94192.880,106319.000,81611.950,101839.200,93437.500,316080.900,0.000
90509.690,92078.350,93741.410,105549.500,81220.900,101346.900,92985.340,314543.200,0.000
90036.230,91596.890,93248.130,104664.400,80794.680,100810.300,92490.230,312880.700,0.000
89521.220,91072.680,92715.660,103705.500,80334.940,100227.800,91957.090,311122.300,0.000
89011.240,90553.440,92183.480,102739.700,79876.470,99656.290,91426.110,309369.300,0.000
88540.450,90075.500,91700.430,101895.200,79457.410,99130.330,90945.700,307733.400,0.000
88083.570,89612.370,91229.080,101109.100,79049.390,98620.370,90478.030,306150.500,0.000
87605.980,89126.590,90731.850,100243.900,78620.630,98084.240,89986.550,304483.700,0.000
87105.260,88615.480,90210.760,99332.850,78172.630,97520.120,89473.340,302754.200,0.000
86609.740,88109.400,89688.230,98407.050,77724.400,96963.260,88957.480,301028.700,0.000
86146.340,87636.850,89206.570,97576.490,77308.200,96440.560,88481.770,299400.500,0.000
85695.300,87176.660,88736.140,96792.130,76902.800,95932.700,88018.350,297820.900,0.000
85225.450,86697.180,88246.080,95938.730,76481.670,95405.010,87536.370,296179.800,0.000
84733.240,86196.070,87737.980,95054.250,76045.050,94852.910,87036.050,294499.600,0.000
84242.500,85697.770,87227.510,94153.070,75607.130,94305.230,86530.740,292822.300,0.000
83775.380,85225.580,86749.270,93328.340,75194.910,93784.940,86057.200,291226.600,0.000
83317.910,84763.780,86277.360,92541.730,74789.480,93277.170,85591.560,289679.300,0.000
82848.810,84288.880,85790.320,91702.410,74371.050,92754.540,85112.380,288093.000,0.000
82364.160,83796.840,85289.330,90848.030,73939.520,92211.700,84620.000,286483.900,0.000
81881.170,83305.340,84782.930,89966.980,73503.300,91669.980,84119.530,284865.200,0.000
81417.980,82833.600,84303.170,89140.360,73087.590,91148.080,83643.860,283302.600,0.000
80960.950,82368.270,83827.910,88346.840,72677.770,90636.160,83174.310,281777.200,0.000
80496.570,81896.670,83344.990,87517.370,72262.390,90117.660,82698.700,280219.600,0.000
80023.680,81417.640,82857.340,86691.650,71842.380,89588.150,82217.860,278650.100,0.000
79552.110,80939.180,82363.880,85841.430,71418.720,89061.070,81730.090,277069.600,0.000
79097.270,80476.660,81892.730,85035.020,71013.300,88551.060,81265.360,275532.200,0.000
78647.930,80018.880,81425.100,84256.090,70611.000,88046.720,80803.270,274024.100,0.000
78194.900,79556.350,80953.560,83450.410,70203.400,87536.880,80334.970,272494.900,0.000
77737.960,79089.050,80481.730,82660.210,69794.490,87021.840,79867.210,270967.500,0.000
77275.790,78616.830,79997.870,81837.290,69376.160,86503.200,79389.030,269416.800,0.000
76819.260,78151.880,79525.660,81039.910,68965.730,85988.410,78921.360,267884.800,0.000
76368.020,77692.400,79056.590,80265.210,68558.490,85477.240,78451.910,266374.500,0.000
75917.210,77232.800,78587.230,79467.450,68150.900,84965.090,77979.300,264846.300,0.000
75466.160,76772.910,78121.360,78693.100,67747.520,84454.030,77513.680,263327.300,0.000
75013.130,76310.800,77647.340,77895.450,67340.070,83946.230,77044.500,261791.900,0.000
74560.060,75849.340,77179.410,77117.160,66936.890,83440.590,76585.060,260265.200,0.000
74104.050,75384.840,76704.740,76347.450,66529.280,82933.120,76121.140,258743.400,0.000
73651.700,74922.910,76231.400,75556.430,66122.770,82427.020,75658.630,257203.200,0.000
73207.700,74469.630,75771.030,74801.290,65726.700,81926.190,75205.810,255680.000,0.000
72765.580,74020.020,75308.800,74028.300,65329.130,81427.750,74744.980,254140.800,0.000
72324.840,73573.580,74855.880,73272.170,64936.850,80930.960,74291.090,252605.500,0.000
71879.770,73122.450,74395.900,72520.440,64539.490,80431.480,73830.880,251074.800,0.000
71432.130,72669.110,73931.420,71745.640,64138.790,79929.980,73368.300,249533.400,0.000
70987.540,72220.520,73473.340,71007.130,63744.710,79434.240,72917.220,248020.000,0.000
70543.130,71770.320,73007.500,70245.440,63346.190,78941.840,72461.980,246495.900,0.000
70097.980,71315.160,72544.630,69489.770,62947.310,78444.580,72009.590,244975.500,0.000
69649.940,70855.050,72075.770,68735.420,62541.980,77942.220,71548.700,243460.400,0.000
