EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
192219.400,197933.900,205345.800,441249.200,96232.840,216600.800,199707.000,716399.100,0.000
192164.500,197870.100,205171.200,439772.700,96144.420,216547.500,199502.800,716170.100,0.000
192129.000,197849.700,205080.600,437393.600,96114.200,216516.800,199400.400,715941.000,0.000
192130.000,197845.700,205138.500,436269.400,96175.900,216498.900,199472.900,715751.100,0.000
192128.000,197833.700,205230.200,437227.100,96254.930,216472.200,199587.900,715603.500,0.000
192095.300,197805.700,205200.300,437476.900,96267.450,216441.900,199578.100,715452.100,0.000
192048.300,197751.300,205032.500,436143.300,96174.910,216400.300,199381.300,715276.900,0.000
192032.300,197737.200,204958.200,433929.100,96148.630,216381.400,199291.800,715102.900,0.000
192043.000,197741.700,205022.600,432930.500,96211.570,216371.600,199367.600,714965.100,0.000
192059.300,197747.500,205129.800,434002.800,96300.260,216363.500,199499.000,714871.500,0.000
192041.000,197738.500,205114.300,434365.800,96318.140,216349.300,199503.100,714766.600,0.000
192005.200,197703.300,204966.900,433159.800,96239.110,216327.100,199327.900,714633.300,0.000
191992.800,197702.000,204901.400,431059.600,96218.720,216322.700,199249.500,714499.100,0.000
192007.600,197708.900,204972.500,430152.300,96278.270,216315.400,199328.800,714398.100,0.000
192024.900,197712.700,205079.000,431276.600,96354.980,216302.000,199451.800,714333.100,0.000
192010.300,197704.400,205063.700,431719.100,96366.780,216287.500,199454.900,714258.200,0.000
191981.000,197668.100,204917.900,430598.300,96285.770,216272.300,199283.900,714162.100,0.000
191975.400,197674.100,204857.300,428576.200,96267.540,216281.500,199217.000,714053.000,0.000
191987.000,197677.100,204925.500,427722.200,96322.520,216272.200,199296.900,713979.100,0.000
192008.500,197686.200,205040.300,428903.500,96404.510,216266.900,199429.900,713943.300,0.000
192006.000,197693.100,205042.100,429398.400,96424.800,216262.600,199442.800,713892.600,0.000
191977.700,197665.300,204905.400,428328.400,96345.860,216252.300,199275.600,713815.900,0.000
191976.400,197670.900,204850.700,426358.600,96327.170,216263.100,199210.000,713732.900,0.000
192007.100,197701.500,204936.300,425555.700,96395.570,216282.900,199306.600,713681.800,0.000
192037.000,197708.000,205050.400,426732.200,96473.170,216276.200,199436.400,713663.200,0.000
192027.100,197704.000,205045.300,427264.100,96484.980,216265.500,199446.300,713630.300,0.000
191996.300,197678.700,204904.200,426246.700,96402.630,216259.100,199283.800,713572.100,0.000
191986.500,197667.600,204840.600,424358.200,96373.840,216257.700,199215.700,713504.600,0.000
192018.300,197697.100,204928.500,423645.300,96438.660,216273.800,199313.700,713467.300,0.000
192052.400,197721.200,205053.000,424872.400,96524.760,216284.800,199453.800,713462.800,0.000
192036.300,197714.300,205046.400,425451.000,96531.830,216271.100,199461.100,713439.100,0.000
192018.200,197695.700,204916.700,424504.300,96455.290,216265.000,199298.100,713391.600,0.000
192031.000,197713.200,204876.100,422701.400,96442.150,216283.700,199243.300,713336.800,0.000
192053.200,197726.300,204952.500,422040.400,96495.880,216289.600,199332.600,713308.900,0.000
192089.700,197748.200,205076.200,423314.700,96582.340,216302.400,199480.000,713318.900,0.000
192080.000,197750.600,205073.300,423959.600,96597.450,216302.000,199500.500,713308.200,0.000
192047.800,197722.600,204932.600,423054.000,96512.060,216290.300,199335.200,713268.900,0.000
192039.000,197731.900,204880.200,421293.800,96490.160,216302.400,199275.900,713220.800,0.000
192068.400,197763.200,204970.500,420691.800,96556.680,216319.800,199373.100,713205.700,0.000
192111.300,197790.300,205102.800,421996.200,96647.880,216341.100,199518.100,713226.300,0.000
192106.100,197794.300,205105.900,422672.800,96663.970,216347.700,199543.300,713222.600,0.000
192087.800,197768.600,204974.500,421811.700,96579.920,216338.400,199381.500,713191.700,0.000
192083.600,197766.200,204917.900,420079.400,96546.400,216336.800,199310.500,713150.400,0.000
