EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
119145.600,122485.100,119426.600,151063.000,35915.910,129839.600,120366.900,451104.000,0.000
118565.300,121887.500,118843.400,149631.000,35748.900,129208.200,119784.300,448936.200,0.000
118364.100,121679.300,118642.400,149455.300,35669.310,128995.100,119584.300,447961.700,0.000
118071.500,121375.600,118347.300,149065.100,35571.410,128676.700,119284.900,446697.300,0.000
117402.200,120685.100,117674.000,147449.700,35393.210,127939.100,118601.800,444218.200,0.000
116595.500,119853.200,116863.700,145377.700,35184.910,127050.200,117784.600,441308.900,0.000
116037.500,119278.100,116308.400,144067.500,35030.680,126437.600,117220.500,439174.700,0.000
115743.400,118976.800,116017.200,143631.100,34933.500,126118.700,116922.100,437867.700,0.000
115391.300,118617.800,115663.700,143072.300,34824.030,125737.800,116564.400,436380.000,0.000
114780.300,117992.400,115047.900,141680.500,34658.190,125073.400,115948.400,434065.400,0.000
114066.000,117259.700,114328.100,139974.700,34468.050,124297.600,115233.800,431450.800,0.000
113509.300,116689.400,113771.100,138745.300,34312.200,123694.200,114675.900,429331.000,0.000
113130.300,116300.200,113391.300,138084.200,34194.650,123281.500,114290.100,427753.900,0.000
112730.800,115886.100,112987.500,137380.600,34073.150,122840.700,113878.600,426097.400,0.000
112178.900,115314.500,112431.700,136177.400,33920.090,122233.500,113318.600,423951.100,0.000
111556.000,114671.500,111806.800,134798.000,33750.940,121552.400,112695.500,421628.800,0.000
111014.400,114114.700,111267.400,133673.600,33599.410,120960.100,112152.200,419582.400,0.000
110570.500,113659.600,110825.400,132857.900,33468.470,120476.700,111704.700,417848.000,0.000
110120.300,113197.500,110375.500,132033.600,33333.890,119988.800,111249.800,416097.900,0.000
109595.500,112659.500,109850.700,130951.000,33180.820,119419.400,110721.100,414106.800,0.000
109033.300,112084.500,109287.800,129801.000,33020.660,118809.400,110159.300,412037.100,0.000
108502.600,111541.300,108758.600,128740.700,32871.910,118232.800,109626.700,410071.600,0.000
108012.100,111037.300,108267.500,127789.700,32730.800,117699.600,109130.900,408225.400,0.000
107531.400,110542.900,107781.800,126835.000,32587.050,117176.300,108638.700,406389.800,0.000
107039.000,110036.900,107283.300,125743.100,32439.630,116639.800,108135.400,404456.400,0.000
106530.400,109512.900,106773.600,124735.600,32293.160,116084.500,107634.700,402535.900,0.000
106011.100,108976.700,106257.600,123899.500,32146.930,115514.700,107126.200,400698.900,0.000
105491.700,108440.100,105729.500,122966.800,31990.140,114944.800,106586.600,398817.600,0.000
104997.100,107929.900,105216.100,121678.900,31831.210,114403.800,106042.300,396756.100,0.000
104535.900,107455.700,104747.000,120219.900,31690.740,113898.900,105549.400,394595.900,0.000
104072.700,106980.200,104291.600,119043.300,31564.860,113390.700,105095.800,392545.900,0.000
103567.200,106461.600,103795.700,118021.000,31431.090,112837.500,104605.100,390516.800,0.000
103025.800,105905.900,103257.100,117000.600,31280.990,112248.500,104071.500,388445.800,0.000
102507.700,105375.400,102742.800,116203.800,31132.420,111687.100,103565.100,386541.000,0.000
102049.000,104906.500,102286.900,115633.600,30996.890,111192.300,103113.700,384863.900,0.000
101604.100,104449.300,101835.200,114993.300,30861.020,110711.800,102659.900,383183.100,0.000
101107.200,103936.200,101328.200,113961.000,30713.290,110169.300,102142.400,381211.700,0.000
100563.600,103373.800,100779.500,112774.500,30560.050,109570.700,101591.100,379070.300,0.000
100050.300,102844.100,100270.600,111908.900,30419.110,109004.500,101086.300,377140.800,0.000
99609.300,102392.300,99834.900,111354.900,30292.020,108521.200,100647.900,375499.300,0.000
99181.270,101953.700,99401.980,110727.100,30157.360,108055.900,100204.300,373847.300,0.000
98686.300,101444.500,98900.050,109684.600,30004.900,107517.500,99687.010,371863.700,0.000
98133.840,100876.800,98347.170,108495.900,29847.890,106915.900,99131.320,369689.200,0.000
97617.060,100347.600,97837.570,107671.900,29707.910,106352.200,98629.830,367752.300,0.000
97185.240,99905.350,97407.620,107168.300,29583.970,105882.100,98201.530,366129.100,0.000
96773.510,99480.490,96983.060,106504.800,29452.870,105435.000,97766.700,364457.000,0.000
96291.770,98981.650,96488.330,105371.400,29303.240,104907.300,97256.710,362415.400,0.000
95742.800,98414.390,95938.850,104173.400,29146.180,104303.000,96709.650,360229.000,0.000
95222.440,97877.830,95430.890,103517.700,29004.360,103730.300,96218.380,358397.700,0.000
94789.730,97431.410,95001.050,103207.500,28875.680,103256.100,95787.040,356928.700,0.000
94385.380,97013.480,94577.700,102512.400,28738.050,102814.600,95335.040,355315.800,0.000
93914.480,96528.940,94093.190,101252.600,28588.550,102297.900,94822.720,353283.400,0.000
93376.220,95975.730,93559.580,100041.200,28439.750,101706.900,94292.130,351163.300,0.000
92863.670,95446.650,93060.580,99414.800,28305.110,101143.600,93813.580,349424.000,0.000
92428.400,94996.670,92625.790,99097.410,28173.820,100666.500,93380.160,348024.800,0.000
92016.520,94572.050,92194.560,98412.850,28030.620,100219.900,92926.900,346490.000,0.000
91547.110,94089.730,91713.100,97241.880,27883.280,99712.050,92430.450,344590.600,0.000
91015.940,93544.780,91185.180,96104.730,27735.820,99136.130,91913.660,342607.300,0.000
90505.730,93022.410,90686.770,95441.660,27597.160,98581.630,91433.830,340932.300,0.000
90067.120,92572.420,90252.140,95053.100,27463.940,98104.050,90997.030,339553.000,0.000
89652.690,92142.860,89824.980,94382.650,27321.760,97650.740,90546.880,338066.100,0.000
89191.990,91665.020,89356.780,93326.840,27178.350,97144.600,90061.020,336261.700,0.000
88678.260,91136.660,88846.620,92279.520,27035.960,96583.590,89553.380,334354.100,0.000
88179.490,90627.380,88357.750,91585.670,26900.050,96042.020,89075.780,332669.300,0.000
87742.260,90180.810,87923.960,91127.050,26769.950,95569.400,88642.980,331227.000,0.000
87323.810,89751.260,87496.020,90474.770,26631.070,95119.270,88203.880,329707.100,0.000
86859.590,89274.240,87027.570,89536.210,26485.060,94616.330,87728.230,327932.400,0.000
86353.180,88752.280,86521.390,88576.970,26338.440,94063.120,87224.980,326049.500,0.000
85871.400,88254.290,86041.920,87855.270,26204.680,93533.880,86750.740,324309.800,0.000
85446.880,87815.740,85615.610,87331.140,26080.320,93066.800,86321.550,322758.500,0.000
85037.220,87393.240,85196.020,86697.090,25950.140,92618.290,85889.730,321160.600,0.000
84586.670,86931.410,84744.990,85869.560,25817.180,92128.070,85430.320,319371.800,0.000
84094.070,86428.680,84256.860,84991.300,25680.150,91596.470,84943.700,317472.100,0.000
83615.230,85939.760,83783.730,84241.580,25547.630,91080.680,84475.720,315646.600,0.000
83183.770,85497.320,83355.320,83654.040,25421.860,90614.020,84046.120,313975.300,0.000
82772.090,85073.690,82938.600,83031.170,25294.160,90165.420,83619.230,312309.500,0.000
82336.160,84625.730,82501.480,82300.720,25167.150,89684.980,83172.590,310536.500,0.000
81865.940,84140.590,82027.540,81497.410,25031.350,89166.390,82693.410,308675.600,0.000
81399.940,83657.800,81557.690,80728.800,24893.450,88654.700,82221.250,306847.400,0.000
80965.480,83209.570,81122.190,80088.830,24762.730,88180.840,81783.890,305141.600,0.000
80540.520,82774.180,80695.020,79468.130,24632.260,87722.790,81354.840,303463.500,0.000
80094.020,82318.880,80253.880,78808.680,24503.700,87242.750,80915.200,301735.000,0.000
79625.400,81841.520,79787.480,78069.170,24370.230,86737.390,80447.520,299938.000,0.000
79168.980,81375.050,79331.180,77299.230,24239.100,86241.670,79985.680,298139.600,0.000
78744.800,80938.560,78907.530,76632.180,24116.360,85776.980,79556.800,296441.300,0.000
78334.490,80515.000,78492.570,76025.610,23994.460,85325.470,79138.800,294795.300,0.000
