EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
97604.430,98704.190,100879.800,113283.200,36623.380,102534.200,97667.280,361064.800,0.000
97185.950,98279.830,100445.300,112843.100,36464.370,102091.700,97244.860,359455.700,0.000
96692.770,97781.200,99934.090,112219.400,36282.450,101575.300,96754.300,357652.400,0.000
96130.350,97212.590,99351.000,111373.100,36078.930,100987.100,96194.510,355658.200,0.000
95603.550,96680.290,98805.350,110586.700,35890.570,100435.100,95669.110,353740.300,0.000
95168.330,96241.270,98354.620,110086.200,35733.600,99978.050,95233.570,352074.700,0.000
94754.730,95822.550,97924.670,109648.300,35578.500,99541.410,94814.840,350480.500,0.000
94272.900,95331.310,97422.240,109034.300,35399.620,99030.180,94327.400,348701.500,0.000
93735.910,94782.760,96861.800,108208.600,35208.670,98458.330,93783.120,346739.900,0.000
93227.420,94261.630,96330.840,107435.900,35027.200,97913.420,93266.280,344844.000,0.000
92791.410,93813.340,95875.630,106931.800,34863.570,97443.710,92821.180,343181.500,0.000
92378.540,93391.990,95446.200,106496.200,34708.160,97003.440,92400.520,341597.300,0.000
91911.210,92919.980,94962.030,105909.100,34542.710,96513.770,91933.140,339854.000,0.000
91387.100,92393.150,94419.260,105120.100,34362.330,95967.880,91412.360,337936.700,0.000
90873.270,91876.600,93887.790,104361.800,34177.250,95431.630,90902.940,336062.600,0.000
90416.340,91416.020,93416.710,103840.700,34000.170,94951.890,90448.720,334394.000,0.000
89983.230,90977.910,92970.770,103385.100,33830.130,94494.630,90014.050,332804.000,0.000
89506.710,90493.740,92478.790,102802.900,33651.640,93990.780,89535.950,331079.000,0.000
88983.590,89962.400,91936.980,102040.500,33461.630,93438.840,89010.510,329199.400,0.000
88481.020,89454.250,91416.130,101306.600,33280.980,92912.090,88509.060,327359.800,0.000
88037.100,89008.090,90957.770,100784.700,33119.990,92450.040,88070.840,325698.300,0.000
87605.980,88576.730,90516.090,100312.400,32959.570,92003.490,87647.460,324095.700,0.000
87131.360,88101.340,90030.450,99739.490,32784.130,91511.520,87181.690,322381.500,0.000
86623.470,87592.050,89507.610,99020.800,32601.080,90980.930,86675.690,320544.500,0.000
86135.710,87100.490,89003.520,98318.390,32425.440,90467.100,86184.940,318734.900,0.000
85695.300,86652.730,88548.360,97788.330,32262.700,90001.130,85741.600,317065.700,0.000
85269.050,86219.450,88108.230,97297.130,32103.290,89552.200,85314.610,315443.600,0.000
84808.220,85753.730,87632.510,96733.790,31934.410,89069.710,84857.850,313731.500,0.000
84311.920,85253.410,87119.910,96048.880,31754.640,88550.140,84364.090,311914.700,0.000
83824.290,84762.340,86617.240,95367.320,31577.710,88041.340,83879.330,310112.900,0.000
83379.620,84316.550,86160.160,94832.340,31417.400,87579.760,83439.470,308433.500,0.000
82954.150,83890.810,85722.410,94330.130,31263.210,87136.590,83016.020,306806.300,0.000
82500.770,83434.950,85254.290,93771.550,31096.100,86661.130,82562.560,305113.400,0.000
82015.480,82945.730,84751.720,93112.160,30915.450,86151.970,82074.880,303340.200,0.000
81534.090,82459.910,84252.840,92452.800,30734.370,85649.860,81594.330,301582.400,0.000
81085.920,82007.650,83788.770,91912.640,30565.840,85183.660,81149.840,299922.600,0.000
80655.400,81573.350,83343.860,91393.120,30406.860,84734.310,80721.620,298303.800,0.000
80203.180,81116.900,82877.910,90836.450,30241.630,84261.860,80274.010,296637.000,0.000
79724.340,80634.630,82385.120,90202.410,30065.540,83761.740,79798.760,294911.900,0.000
79251.530,80159.340,81898.630,89567.030,29890.860,83268.270,79328.910,293201.600,0.000
78808.110,79713.610,81442.270,89027.480,29727.230,82804.640,78888.590,291567.700,0.000
78377.840,79279.220,80998.350,88496.050,29567.060,82351.820,78458.280,289964.000,0.000
77930.550,78824.940,80535.280,87946.020,29398.330,81878.890,78010.370,288333.700,0.000
77465.400,78353.380,80052.860,87342.390,29222.960,81388.240,77544.050,286670.200,0.000
77006.130,77888.750,79576.210,86730.170,29051.020,80906.760,77085.160,285013.700,0.000
76568.420,77444.950,79121.590,86187.840,28887.100,80447.300,76646.480,283407.300,0.000
76138.930,77009.090,78676.220,85644.960,28724.830,79994.210,76213.060,281821.300,0.000
75695.390,76560.300,78218.510,85097.780,28557.330,79528.330,75770.530,280216.100,0.000
75241.120,76103.840,77751.900,84515.060,28389.060,79053.800,75319.540,278584.700,0.000
74791.130,75653.270,77290.920,83924.030,28224.820,78584.450,74873.000,276954.000,0.000
74353.990,75214.520,76842.580,83387.030,28065.850,78128.470,74438.200,275354.600,0.000
73926.250,74784.090,76401.800,82843.000,27910.240,77680.760,74008.560,273764.900,0.000
73495.770,74349.170,75955.190,82309.300,27752.280,77226.850,73575.380,272169.800,0.000
73059.430,73906.540,75500.360,81755.210,27591.550,76765.060,73136.230,270567.400,0.000
72620.350,73461.350,75043.940,81186.930,27429.970,76304.070,72698.420,268962.800,0.000
72183.840,73021.070,74593.340,80652.950,27269.730,75850.790,72266.460,267368.400,0.000
71750.980,72586.910,74149.410,80100.890,27111.850,75403.400,71837.790,265767.800,0.000
71318.210,72153.240,73706.860,79567.550,26954.980,74954.640,71410.420,264164.300,0.000
70887.520,71720.210,73265.340,79026.080,26799.070,74502.950,70980.550,262560.800,0.000
70459.900,71288.360,72825.110,78470.980,26642.910,74050.490,70550.410,260953.100,0.000
70036.700,70859.410,72386.870,77946.210,26486.510,73600.940,70123.930,259355.100,0.000
69618.810,70433.940,71951.080,77403.040,26331.360,73156.100,69701.330,257759.800,0.000
69201.800,70008.520,71515.670,76879.920,26177.460,72714.300,69282.880,256170.200,0.000
68780.480,69580.270,71077.550,76346.780,26021.620,72270.790,68860.260,254579.600,0.000
68350.840,69144.470,70632.010,75791.100,25859.410,71819.770,68429.820,252975.000,0.000
67918.980,68707.020,70184.520,75258.240,25695.950,71366.680,67999.130,251371.900,0.000
67493.050,68277.510,69744.380,74710.010,25538.420,70921.290,67575.160,249773.400,0.000
67070.180,67851.930,69309.460,74187.600,25383.190,70480.460,67156.360,248187.000,0.000
66648.660,67426.230,68876.270,73662.080,25226.710,70038.340,66734.730,246607.000,0.000
66230.920,67001.480,68445.060,73124.200,25071.610,69597.160,66313.450,245023.200,0.000
65817.300,66580.640,68016.600,72614.060,24919.930,69160.280,65896.410,243447.400,0.000
65405.000,66163.460,67589.720,72085.550,24769.590,68726.420,65481.060,241877.800,0.000
64992.880,65746.640,67163.200,71576.610,24617.970,68294.540,65068.740,240318.100,0.000
64582.510,65330.750,66737.840,71060.760,24465.370,67864.040,64657.480,238760.100,0.000
64167.890,64910.450,66307.980,70528.910,24308.940,67427.230,64242.680,237192.800,0.000
63745.390,64483.610,65871.260,70025.740,24148.340,66982.940,63823.210,235635.000,0.000
63324.840,64060.470,65437.530,69510.080,23991.450,66543.490,63405.400,234096.700,0.000
62916.330,63648.840,65015.240,69005.110,23843.000,66116.960,62996.850,232570.600,0.000
62519.530,63248.050,64604.000,68484.480,23701.330,65700.560,62595.940,231039.800,0.000
62120.670,62845.000,64191.660,67969.480,23557.970,65281.310,62195.900,229515.700,0.000
61709.290,62429.350,63768.030,67536.470,23405.950,64849.620,61789.730,228049.100,0.000
61290.520,62007.030,63336.340,67093.450,23245.670,64410.560,61372.660,226620.600,0.000
60876.390,61590.160,62907.430,66559.400,23083.480,63975.650,60950.380,225131.900,0.000
60475.640,61186.690,62492.770,65955.230,22932.190,63554.030,60540.520,223574.600,0.000
60084.140,60791.050,62090.140,65420.670,22795.170,63143.340,60152.580,222050.500,0.000
59693.370,60395.450,61688.570,65029.120,22663.350,62733.450,59773.850,220625.700,0.000
59294.420,59991.500,61275.600,64618.270,22519.780,62313.690,59378.510,219229.700,0.000
58888.470,59579.510,60852.180,64078.840,22360.740,61887.290,58963.510,217739.200,0.000
58487.210,59173.810,60434.450,63463.190,22204.300,61466.930,58552.570,216170.800,0.000
58087.270,58771.170,60021.420,62914.350,22054.590,61047.890,58153.280,214632.300,0.000
57686.160,58366.860,59609.270,62491.230,21908.680,60627.110,57759.660,213178.800,0.000
57289.240,57965.590,59200.770,62064.070,21765.080,60210.000,57364.540,211762.700,0.000
56897.950,57568.330,58794.900,61549.820,21619.330,59797.200,56965.540,210283.600,0.000
56512.290,57177.490,58393.420,60982.960,21475.750,59389.650,56573.120,208750.800,0.000
56125.980,56786.660,57991.840,60461.710,21334.010,58982.870,56188.390,207240.000,0.000
55738.200,56392.640,57588.840,60024.150,21193.460,58573.930,55805.100,205780.200,0.000
55350.430,55997.370,57185.570,59576.130,21051.930,58163.080,55416.700,204340.800,0.000
54960.680,55599.740,56779.890,59074.930,20903.570,57750.660,55021.080,202855.800,0.000
54572.620,55204.930,56377.570,58547.550,20755.550,57341.750,54628.970,201341.100,0.000
54183.890,54810.340,55976.540,58046.460,20609.890,56933.090,54240.860,199842.900,0.000
53788.450,54409.840,55569.090,57588.010,20460.130,56517.200,53847.400,198365.900,0.000
53392.420,54011.310,55161.070,57118.450,20309.780,56102.610,53452.460,196907.800,0.000
53010.090,53628.130,54766.470,56639.080,20169.900,55704.600,53070.090,195442.900,0.000
52638.410,53256.270,54383.450,56157.150,20039.130,55317.160,52698.780,193973.400,0.000
52257.700,52875.080,53992.020,55674.590,19900.180,54920.460,52319.000,192503.600,0.000
51871.240,52485.340,53593.060,55208.410,19755.210,54516.220,51932.860,191035.300,0.000
51492.300,52100.070,53199.630,54739.480,19615.480,54117.410,51554.110,189590.100,0.000
51115.090,51715.400,52807.590,54272.680,19474.540,53721.340,51177.880,188147.600,0.000
50735.610,51329.810,52414.650,53806.090,19330.840,53323.020,50799.700,186713.500,0.000
50357.590,50947.660,52024.270,53334.700,19189.160,52925.600,50421.180,185290.400,0.000
49986.440,50573.910,51641.820,52869.540,19055.670,52535.920,50049.370,183864.600,0.000
49621.550,50207.540,51266.460,52401.390,18929.450,52154.200,49685.820,182454.900,0.000
49255.910,49838.860,50888.700,51946.600,18798.630,51770.390,49318.300,181046.800,0.000
48889.970,49467.430,50508.840,51501.660,18662.370,51380.760,48944.540,179647.300,0.000
48522.040,49092.770,50125.750,51044.360,18522.340,50987.540,48568.140,178250.900,0.000
48150.120,48713.760,49737.950,50573.750,18379.810,50591.450,48191.130,176834.400,0.000
47775.950,48333.800,49349.400,50090.870,18237.030,50194.460,47815.160,175420.900,0.000
47400.360,47954.800,48962.200,49628.800,18093.400,49800.950,47441.700,174013.800,0.000
47030.390,47582.840,48582.230,49192.240,17956.040,49416.240,47076.990,172635.500,0.000
46667.640,47216.350,48207.380,48746.790,17824.300,49036.630,46715.470,171270.700,0.000
46307.040,46849.540,47832.140,48278.930,17692.850,48655.710,46351.090,169876.800,0.000
45944.830,46479.860,47455.210,47798.160,17559.220,48271.080,45985.200,168480.300,0.000
45578.720,46103.790,47073.680,47343.710,17418.110,47879.260,45614.590,167090.800,0.000
45217.630,45732.410,46696.850,46919.980,17280.050,47491.560,45249.960,165732.200,0.000
44867.200,45375.190,46331.700,46491.200,17154.000,47121.160,44898.700,164395.200,0.000
44514.370,45019.060,45965.740,46032.140,17027.320,46753.770,44545.940,163029.300,0.000
44150.100,44654.600,45590.340,45551.840,16891.340,46375.940,44183.820,161655.100,0.000
43782.270,44288.790,45212.180,45105.920,16752.640,45995.380,43820.900,160296.100,0.000
43418.450,43926.650,44837.700,44692.320,16617.560,45618.590,43463.140,158968.900,0.000
43058.900,43564.600,44465.360,44255.370,16482.330,45243.440,43104.060,157640.300,0.000
42705.610,43204.080,44097.750,43783.530,16348.310,44868.700,42743.960,156269.700,0.000
42357.840,42848.910,43737.500,43311.130,16220.800,44497.590,42390.920,154900.700,0.000
42008.170,42493.610,43377.340,42889.730,16094.500,44129.210,42042.890,153552.800,0.000
41651.810,42132.440,43010.590,42498.110,15962.380,43756.280,41691.380,152230.700,0.000
41289.440,41766.080,42636.560,42067.940,15822.240,43377.160,41330.050,150898.100,0.000
40931.320,41406.700,42266.740,41591.850,15685.970,43003.260,40971.080,149520.200,0.000
40584.110,41060.440,41908.800,41118.780,15562.560,42641.450,40627.490,148152.000,0.000
40239.540,40714.530,41553.090,40705.790,15441.030,42281.300,40289.840,146815.700,0.000
39890.620,40361.530,41193.160,40324.890,15313.170,41913.960,39946.110,145507.100,0.000
39539.270,40004.180,40830.200,39901.870,15179.250,41544.320,39593.180,144181.100,0.000
39193.730,39651.330,40471.680,39430.320,15047.340,41179.950,39240.480,142799.800,0.000
38856.180,39307.640,40121.380,38963.000,14922.990,40820.730,38896.220,141422.600,0.000
38520.860,38967.230,39773.960,38563.260,14801.980,40464.340,38558.030,140085.300,0.000
38180.730,38623.540,39422.750,38200.290,14677.800,40106.250,38219.190,138789.200,0.000
37831.220,38273.540,39062.290,37789.140,14543.570,39741.900,37870.950,137480.700,0.000
37482.710,37926.780,38702.850,37326.170,14410.050,39380.990,37523.560,136121.800,0.000
37142.200,37586.860,38352.250,36869.500,14286.310,39028.660,37187.220,134774.800,0.000
36802.360,37243.890,38001.830,36473.050,14162.140,38674.890,36852.500,133463.100,0.000
36462.160,36898.320,37650.000,36105.780,14035.080,38317.480,36515.410,132181.400,0.000
36124.130,36552.960,37298.110,35698.500,13906.210,37960.830,36174.270,130888.800,0.000
35790.470,36210.140,36949.510,35252.440,13779.220,37607.720,35833.970,129552.000,0.000
35458.070,35869.610,36604.490,34812.110,13655.070,37255.040,35499.100,128222.300,0.000
35122.490,35528.790,36258.130,34417.750,13528.960,36900.020,35164.890,126916.400,0.000
34788.580,35193.320,35914.420,34045.110,13405.970,36548.770,34833.530,125637.000,0.000
34453.320,34857.630,35569.290,33639.480,13280.960,36197.710,34498.010,124351.600,0.000
34112.580,34515.290,35217.770,33204.430,13148.990,35840.490,34155.030,123027.700,0.000
33772.170,34172.500,34866.420,32774.610,13018.560,35484.060,33815.680,121713.200,0.000
