EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
183632.100,188808.000,184141.100,288080.800,54280.050,200243.800,185425.700,690485.400,0.000
183647.600,188824.700,184189.500,286718.000,54311.070,200252.600,185475.600,689816.000,0.000
183636.200,188817.600,184214.100,287732.900,54350.860,200247.800,185623.500,690376.600,0.000
183641.000,188828.800,184238.200,288802.300,54375.540,200254.300,185657.500,691170.900,0.000
183631.500,188818.400,184179.500,288307.900,54335.480,200253.000,185542.900,691212.200,0.000
183638.500,188821.300,184150.000,286634.600,54304.730,200258.100,185434.800,690549.700,0.000
183657.500,188842.100,184189.900,285102.600,54332.620,200272.000,185472.200,689805.400,0.000
183648.500,188829.900,184220.400,285990.300,54376.610,200264.100,185639.500,690272.400,0.000
183652.000,188837.000,184255.400,287598.800,54407.550,200262.600,185708.900,691344.900,0.000
183645.400,188826.200,184183.800,287214.800,54351.670,200259.700,185562.100,691462.100,0.000
183661.400,188838.200,184139.400,285096.800,54303.480,200274.100,185397.300,690546.300,0.000
183689.400,188865.900,184188.000,282739.200,54335.130,200296.800,185426.800,689260.000,0.000
183688.300,188866.300,184254.600,283812.000,54407.550,200288.800,185648.200,689715.500,0.000
183692.800,188876.800,184284.900,285127.600,54437.680,200295.300,185698.400,690533.600,0.000
183685.000,188868.600,184224.300,284761.100,54393.960,200295.600,185581.500,690541.200,0.000
183685.500,188867.300,184189.800,283202.500,54355.960,200298.600,185470.800,689829.300,0.000
183701.000,188887.400,184239.100,281947.400,54390.110,200313.200,185529.400,689130.600,0.000
183695.000,188879.200,184267.600,283102.700,54436.870,200312.600,185689.500,689684.000,0.000
183699.000,188886.400,184286.400,284264.000,54455.740,200313.800,185717.700,690445.300,0.000
183701.100,188883.100,184231.900,283860.400,54416.930,200316.600,185606.900,690450.500,0.000
183713.400,188889.800,184212.300,282327.800,54389.040,200322.100,185505.700,689763.800,0.000
183734.100,188915.700,184269.000,281118.600,54428.200,200337.100,185566.300,689096.200,0.000
183723.400,188906.700,184291.800,282183.700,54465.300,200329.400,185706.800,689590.700,0.000
183720.000,188903.900,184305.000,283272.300,54476.390,200325.000,185728.100,690288.100,0.000
183714.300,188897.500,184248.700,282859.800,54434.460,200326.900,185612.500,690247.800,0.000
183730.800,188914.300,184238.700,281415.400,54415.500,200341.700,185530.000,689565.300,0.000
183752.900,188940.200,184294.000,280377.900,54454.480,200359.000,185597.300,688977.800,0.000
183747.500,188933.000,184306.400,281265.400,54488.370,200361.100,185719.100,689359.900,0.000
183748.600,188931.300,184319.500,282132.700,54499.550,200355.500,185738.400,689901.900,0.000
183740.600,188920.000,184261.000,281685.700,54453.680,200346.600,185626.000,689816.200,0.000
183749.700,188925.300,184258.700,280535.500,54438.570,200349.700,185572.000,689294.700,0.000
183765.900,188943.100,184312.500,279995.800,54474.780,200358.300,185638.800,689020.600,0.000
183770.100,188943.700,184306.300,280492.700,54489.000,200370.100,185695.500,689284.800,0.000
183771.400,188946.900,184325.400,281016.900,54499.640,200361.000,185714.300,689677.500,0.000
183762.500,188939.700,184279.300,280645.400,54465.040,200356.200,185625.600,689668.100,0.000
183778.800,188946.700,184288.300,279675.000,54463.340,200364.500,185595.300,689301.400,0.000
183787.900,188958.300,184331.700,279300.500,54492.930,200365.000,185655.000,689196.300,0.000
183775.000,188942.600,184296.900,279629.900,54482.920,200362.100,185670.900,689443.400,0.000
183780.900,188952.900,184323.600,280056.600,54505.890,200369.900,185712.600,689847.100,0.000
183767.900,188937.400,184274.000,279712.300,54471.200,200363.800,185635.000,689915.100,0.000
183774.400,188945.200,184279.600,278834.400,54463.700,200366.600,185604.100,689650.900,0.000
183783.100,188958.400,184328.100,278590.700,54497.760,200372.800,185668.900,689679.000,0.000
183762.800,188929.400,184282.100,278808.300,54474.070,200353.800,185655.800,689920.600,0.000
183774.300,188939.000,184314.500,279150.000,54498.740,200358.900,185700.600,690283.600,0.000
183772.700,188936.800,184281.300,278840.500,54474.870,200363.000,185632.900,690355.500,0.000
183774.700,188944.600,184289.500,278053.500,54471.020,200365.100,185610.800,690123.100,0.000
183784.000,188958.100,184336.300,277920.300,54505.890,200371.200,185678.300,690193.500,0.000
183763.500,188933.000,184284.500,278051.500,54480.950,200364.300,185659.800,690356.900,0.000
183759.200,188931.500,184304.600,278331.500,54493.640,200359.200,185699.000,690634.700,0.000
183751.100,188919.900,184262.600,278043.800,54462.620,200351.200,185625.700,690657.600,0.000
183775.200,188941.300,184291.800,277345.500,54477.820,200369.500,185626.200,690407.400,0.000
183789.700,188959.100,184339.400,277300.500,54511.440,200375.600,185692.800,690453.800,0.000
183779.100,188941.800,184287.500,277365.700,54487.300,200370.800,185662.700,690506.800,0.000
183780.500,188946.100,184317.700,277598.200,54509.380,200370.200,185704.900,690667.300,0.000
183774.400,188944.100,184287.400,277329.800,54491.410,200376.000,185650.200,690604.800,0.000
183787.500,188961.200,184313.200,276695.400,54504.380,200390.400,185656.100,690287.500,0.000
183797.900,188975.400,184360.400,276725.700,54539.870,200399.500,185724.000,690291.000,0.000
183785.200,188955.000,184304.400,276726.300,54507.590,200393.100,185679.200,690249.300,0.000
183802.700,188977.800,184347.500,276925.500,54538.800,200403.000,185731.700,690342.800,0.000
183806.300,188977.800,184320.500,276678.000,54520.380,200403.500,185675.000,690251.300,0.000
183816.600,188984.700,184340.200,276093.400,54525.560,200410.800,185678.000,689944.800,0.000
183824.700,188994.600,184380.800,276192.800,54558.200,200411.200,185737.700,689976.800,0.000
183795.800,188963.400,184306.800,276126.200,54516.980,200397.300,185677.000,689882.300,0.000
183798.000,188969.800,184340.900,276284.800,54543.360,200402.600,185729.900,689943.900,0.000
183792.900,188969.400,184314.100,276057.400,54527.890,200404.700,185679.800,689865.100,0.000
183811.000,188993.200,184348.900,275535.200,54546.840,200421.500,185696.300,689591.300,0.000
183822.300,189002.200,184393.000,275698.600,54580.100,200424.300,185758.600,689677.400,0.000
183811.600,188986.200,184328.000,275589.300,54544.340,200419.300,185698.000,689588.800,0.000
183831.100,189007.200,184371.100,275719.000,54575.270,200430.100,185758.900,689649.500,0.000
183826.100,188998.000,184334.500,275494.800,54545.680,200422.200,185698.600,689575.900,0.000
183837.000,189004.100,184356.000,275013.500,54551.670,200424.200,185706.000,689330.600,0.000
183839.800,189009.300,184391.500,275227.600,54578.050,200422.800,185763.700,689448.400,0.000
183810.000,188975.700,184312.300,275055.900,54533.160,200414.200,185692.300,689335.200,0.000
183820.500,188996.800,184359.600,275151.400,54569.910,200429.800,185755.700,689385.800,0.000
183813.700,188992.900,184333.700,274937.800,54551.940,200428.800,185704.900,689322.600,0.000
183831.600,189011.100,184369.100,274515.000,54571.250,200438.200,185725.500,689121.100,0.000
183842.600,189027.300,184411.600,274781.000,54603.880,200447.400,185789.500,689277.700,0.000
183828.700,189006.900,184338.400,274561.900,54559.180,200445.300,185712.400,689148.500,0.000
183841.100,189013.900,184376.100,274614.200,54581.980,200444.600,185762.400,689168.700,0.000
183843.200,189004.300,184344.600,274408.200,54554.440,200433.600,185702.900,689097.100,0.000
183874.800,189026.300,184385.300,274017.200,54575.360,200446.500,185730.800,688892.800,0.000
183895.000,189044.900,184434.100,274333.300,54613.810,200453.000,185794.900,689073.800,0.000
183885.100,189027.100,184363.300,274071.700,54574.830,200451.400,185712.400,688915.800,0.000
183892.100,189036.600,184402.500,274102.300,54605.850,200457.500,185773.500,688904.100,0.000
183881.200,189031.900,184372.900,273911.200,54590.650,200460.700,185736.700,688820.100,0.000
183890.800,189044.800,184400.900,273556.200,54606.480,200466.500,185762.600,688613.400,0.000
183903.900,189056.300,184441.200,273910.400,54638.930,200473.600,185825.200,688786.800,0.000
183895.300,189039.300,184367.800,273605.400,54592.710,200471.400,185734.900,688574.500,0.000
183913.100,189052.500,184412.500,273610.000,54620.070,200471.200,185791.300,688508.400,0.000
183918.900,189042.900,184385.700,273430.300,54596.820,200462.500,185740.400,688394.100,0.000
183942.600,189055.200,184417.800,273117.100,54610.590,200466.600,185768.100,688175.800,0.000
183960.000,189069.800,184457.900,273522.800,54641.520,200469.900,185826.600,688347.600,0.000
183933.200,189032.100,184362.400,273173.100,54576.790,200451.300,185711.600,688095.200,0.000
183938.100,189048.300,184402.700,273153.600,54607.370,200461.300,185775.100,688001.800,0.000
183928.700,189047.300,184378.600,272990.600,54594.500,200462.200,185737.500,687886.900,0.000
183927.400,189049.500,184408.500,272722.700,54610.770,200465.900,185770.200,687717.000,0.000
183926.300,189057.900,184444.300,273165.800,54637.770,200465.600,185826.800,687903.900,0.000
183899.200,189033.900,184356.900,272777.600,54583.050,200459.100,185717.900,687723.100,0.000
183890.100,189025.800,184389.700,272725.800,54599.590,200444.900,185765.900,687646.800,0.000
183871.100,189013.600,184356.900,272560.400,54570.980,200431.100,185713.400,687602.600,0.000
183881.600,189028.100,184394.200,272321.800,54591.720,200439.500,185754.900,687606.100,0.000
183881.900,189036.700,184427.700,272795.800,54620.430,200445.800,185812.500,687781.800,0.000
183848.200,189002.200,184324.800,272357.900,54554.620,200437.600,185692.000,687648.300,0.000
183855.800,189015.700,184366.000,272287.400,54584.660,200445.600,185759.300,687612.800,0.000
183836.000,188998.200,184328.000,272129.000,54554.710,200429.500,185707.600,687605.400,0.000
183846.300,189011.400,184369.200,271928.800,54577.870,200436.700,185748.900,687666.500,0.000
183851.500,189020.000,184405.800,272443.600,54605.230,200439.600,185802.500,687911.300,0.000
183825.700,188989.500,184308.800,271971.300,54538.710,200427.300,185675.400,687742.300,0.000
183834.300,189004.000,184354.300,271883.300,54569.640,200432.000,185739.100,687728.200,0.000
183832.200,189005.800,184334.900,271750.800,54561.060,200437.600,185713.300,687734.900,0.000
183843.900,189018.500,184379.300,271595.100,54586.720,200445.800,185759.800,687765.700,0.000
183845.800,189026.800,184414.100,272151.700,54610.500,200444.400,185806.300,688133.600,0.000
183826.400,188995.800,184318.800,271645.900,54546.840,200434.500,185676.800,687938.900,0.000
183840.500,189011.200,184367.300,271538.200,54580.460,200441.400,185742.400,687917.400,0.000
183827.800,188999.800,184337.400,271411.100,54558.290,200432.400,185702.000,687920.800,0.000
183836.200,189008.700,184375.100,271285.800,54578.400,200435.800,185748.500,687891.100,0.000
183838.800,189011.100,184404.800,271878.800,54605.050,200434.500,185803.900,688256.800,0.000
183820.500,188992.100,184306.700,271321.200,54544.880,200433.800,185677.200,687979.100,0.000
183849.000,189024.500,184370.700,271199.400,54595.750,200462.400,185770.700,687891.600,0.000
183840.700,189003.600,184343.200,271079.100,54572.140,200445.900,185732.100,687841.100,0.000
183853.900,189017.500,184388.000,270992.000,54596.200,200448.300,185779.000,687795.500,0.000
183858.400,189027.500,184419.900,271617.000,54623.110,200449.800,185826.000,688096.900,0.000
183829.600,188995.700,184310.100,271011.900,54548.810,200436.000,185675.900,687795.600,0.000
183840.000,189008.700,184359.900,270851.100,54584.660,200446.800,185750.700,687631.100,0.000
183833.500,189005.600,184341.900,270740.300,54575.630,200445.200,185724.300,687601.500,0.000
183850.800,189025.400,184394.100,270693.800,54611.750,200457.400,185791.100,687647.300,0.000
183853.900,189036.100,184427.700,271364.800,54639.820,200460.900,185847.600,687881.800,0.000
183834.700,189010.700,184323.800,270724.300,54572.770,200459.800,185703.500,687660.100,0.000
183845.000,189026.400,184374.200,270541.600,54608.270,200469.400,185779.500,687546.800,0.000
183843.900,189028.900,184360.700,270448.900,54595.210,200464.800,185748.500,687554.800,0.000
183858.000,189046.800,184410.000,270441.700,54621.320,200464.800,185805.100,687644.600,0.000
183849.900,189033.400,184427.500,271148.900,54635.980,200457.700,185844.300,687920.100,0.000
183824.200,189003.900,184311.900,270461.100,54556.950,200450.300,185683.800,687701.900,0.000
183837.100,189018.700,184363.200,270248.700,54588.150,200453.400,185758.100,687604.300,0.000
183829.500,189017.700,184345.800,270154.900,54573.660,200451.600,185730.400,687604.600,0.000
183845.000,189031.700,184398.900,270186.600,54607.550,200454.800,185793.700,687767.600,0.000
183852.600,189044.700,184433.700,270940.100,54641.430,200463.800,185844.000,688131.100,0.000
183825.300,189013.500,184318.200,270196.000,54563.650,200456.700,185675.400,687826.900,0.000
183838.800,189029.400,184372.500,269967.200,54602.010,200463.200,185756.100,687722.700,0.000
183831.800,189022.500,184350.400,269881.200,54589.310,200459.700,185731.400,687722.900,0.000
183833.700,189024.800,184391.700,269932.100,54612.550,200454.900,185793.400,687823.600,0.000
183836.000,189035.200,184421.300,270708.200,54638.300,200460.600,185842.800,688238.100,0.000
183814.900,189004.000,184303.000,269915.100,54555.700,200448.600,185666.100,687882.600,0.000
183833.400,189022.100,184361.900,269656.900,54595.390,200457.600,185749.000,687709.200,0.000
183835.200,189023.600,184350.800,269579.100,54589.580,200459.900,185734.600,687691.100,0.000
183846.300,189032.900,184402.100,269658.900,54620.780,200463.000,185809.100,687792.200,0.000
183847.900,189043.200,184431.400,270460.100,54646.170,200466.100,185856.000,688135.400,0.000
183819.100,189010.500,184305.000,269622.500,54555.960,200450.300,185665.800,687784.100,0.000
183837.100,189027.500,184363.700,269340.500,54598.430,200462.200,185753.400,687578.900,0.000
183828.200,189019.000,184344.000,269254.000,54587.790,200457.200,185733.300,687553.800,0.000
183842.000,189035.200,184402.900,269365.200,54627.840,200468.000,185814.700,687659.800,0.000
183837.600,189034.100,184422.900,270185.300,54647.610,200469.500,185857.900,687962.900,0.000
183805.600,188991.900,184285.800,269310.300,54546.840,200450.700,185657.400,687643.100,0.000
183816.200,189006.900,184336.300,268995.400,54578.400,200452.800,185732.600,687587.400,0.000
183816.200,189004.800,184322.500,268903.500,54570.800,200450.600,185720.300,687601.000,0.000
183837.800,189024.800,184385.000,269023.000,54610.410,200454.300,185801.800,687644.800,0.000
183842.000,189028.500,184410.900,269834.700,54632.050,200447.300,185841.200,687953.900,0.000
183814.800,188993.400,184283.500,268925.400,54541.300,200432.900,185646.300,687636.200,0.000
183831.200,189015.600,184346.600,268594.400,54583.230,200448.000,185733.100,687596.400,0.000
183824.900,189011.000,184334.300,268501.600,54579.210,200453.000,185723.700,687612.100,0.000
183834.900,189025.800,184392.300,268621.300,54619.710,200461.100,185810.300,687641.200,0.000
183842.700,189041.000,184421.800,269440.400,54649.480,200473.500,185861.100,687947.300,0.000
183816.900,189009.800,184294.100,268506.200,54559.800,200467.500,185664.600,687591.900,0.000
183813.200,189003.800,184336.800,268156.700,54581.980,200453.000,185729.900,687537.800,0.000
183800.900,188995.100,184315.200,268053.100,54569.550,200446.900,185713.000,687546.900,0.000
183818.900,189019.100,184378.400,268186.300,54611.660,200457.000,185801.500,687549.200,0.000
183818.300,189012.000,184397.500,268994.900,54624.180,200444.000,185829.600,687823.200,0.000
183801.400,188979.800,184274.600,268064.300,54533.700,200433.600,185631.600,687468.100,0.000
183829.500,189008.500,184344.500,267731.100,54579.570,200441.600,185716.700,687385.200,0.000
183834.700,189012.100,184341.600,267654.000,54579.480,200447.100,185712.800,687393.900,0.000
183852.300,189033.500,184405.300,267796.900,54621.230,200456.400,185803.700,687424.400,0.000
183848.600,189035.700,184423.300,268609.300,54635.800,200450.900,185834.400,687699.400,0.000
183826.600,189005.800,184295.800,267683.700,54546.480,200444.100,185635.000,687365.500,0.000
183831.200,189021.500,184349.400,267346.900,54585.730,200455.900,185725.900,687244.800,0.000
183813.700,189001.200,184326.800,267243.400,54570.270,200441.900,185706.800,687234.300,0.000
183820.900,189014.200,184382.600,267373.400,54607.730,200443.100,185788.300,687324.700,0.000
183822.000,189023.000,184407.100,268181.900,54632.760,200447.100,185828.200,687589.400,0.000
183802.500,188993.800,184282.800,267254.700,54545.050,200443.300,185632.100,687320.900,0.000
183812.500,189001.200,184334.200,266917.000,54579.740,200445.900,185715.500,687172.500,0.000
183809.200,189001.400,184323.300,266819.800,54577.510,200449.400,185711.200,687155.700,0.000
183832.800,189029.800,184394.800,266963.100,54628.560,200467.700,185810.400,687300.500,0.000
183835.500,189038.200,184414.300,267760.900,54646.350,200468.400,185838.000,687556.600,0.000
183815.200,189007.100,184287.100,266837.000,54552.920,200462.600,185632.700,687275.700,0.000
183826.900,189011.700,184341.200,266521.700,54588.150,200457.300,185715.500,687124.700,0.000
183813.700,189000.900,184319.400,266428.900,54574.380,200450.700,185699.500,687118.900,0.000
183820.600,189012.000,184375.400,266567.900,54607.550,200447.400,185778.000,687276.900,0.000
183836.800,189034.800,184411.800,267370.000,54639.560,200464.800,185824.500,687515.400,0.000
183823.500,189014.800,184294.900,266482.100,54556.680,200467.700,185634.300,687226.700,0.000
183828.400,189025.800,184345.500,266183.600,54591.370,200473.300,185721.000,687063.800,0.000
