EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
213002.200,216791.500,222842.700,661547.500,193574.200,240231.500,218946.900,733043.900,0.000
212293.400,216067.600,222106.100,648661.500,192979.100,239384.900,218257.700,731052.400,0.000
211604.800,215362.800,221325.100,636189.900,192353.400,238591.900,217499.300,729067.000,0.000
210969.400,214706.200,220627.500,624011.000,191777.300,237844.900,216808.400,726940.100,0.000
210368.900,214084.900,220024.600,613132.600,191282.000,237102.500,216232.900,725298.300,0.000
209761.700,213462.700,219294.700,602747.800,190717.400,236416.100,215560.900,723594.500,0.000
209230.800,212926.600,218756.200,593260.400,190282.200,235793.000,215063.800,722199.300,0.000
208707.900,212393.100,218161.000,583942.100,189807.500,235190.300,214482.100,720783.400,0.000
208233.200,211903.700,217641.100,574699.900,189377.800,234626.000,213964.700,719212.500,0.000
207790.200,211454.000,217212.000,566539.500,189031.000,234096.100,213563.000,718082.100,0.000
207327.800,210981.100,216642.000,558677.300,188596.100,233576.500,213041.700,716849.600,0.000
206938.700,210582.000,216253.200,551544.600,188279.400,233101.300,212681.600,715902.600,0.000
206557.200,210190.500,215808.300,544435.300,187927.000,232656.100,212242.600,714920.100,0.000
206205.800,209828.700,215422.100,537248.900,187604.700,232235.400,211850.600,713704.600,0.000
205880.000,209496.100,215118.400,531005.300,187359.400,231839.100,211567.800,712683.500,0.000
205531.400,209134.400,214668.300,524941.800,187021.300,231448.100,211163.100,711537.600,0.000
205241.100,208837.700,214389.300,519483.700,186794.800,231092.900,210911.500,710471.800,0.000
204956.700,208545.700,214054.100,513958.800,186534.400,230763.400,210580.200,709432.900,0.000
204702.300,208284.300,213775.300,508255.300,186297.800,230450.000,210284.100,708226.500,0.000
204468.300,208044.100,213570.500,503402.300,186130.000,230156.600,210092.500,707426.800,0.000
204188.000,207752.400,213198.500,498619.100,185854.000,229851.100,209763.100,706471.200,0.000
203970.300,207538.500,213000.400,494370.100,185697.700,229588.500,209591.900,705765.300,0.000
203749.400,207317.600,212735.800,489976.600,185492.000,229337.900,209327.500,704993.600,0.000
203571.700,207131.000,212536.300,485364.900,185321.000,229112.900,209108.400,704027.800,0.000
203410.800,206963.900,212409.300,481534.900,185216.500,228899.800,208988.200,703457.100,0.000
203205.200,206747.300,212114.800,477706.500,185003.000,228669.500,208725.300,702725.400,0.000
203056.400,206589.900,211983.400,474342.900,184895.600,228472.500,208608.900,702223.800,0.000
202893.500,206417.200,211778.700,470802.500,184733.400,228279.100,208395.000,701657.700,0.000
202754.800,206269.300,211619.900,466983.000,184595.300,228104.800,208217.200,700880.900,0.000
202622.400,206136.700,211529.200,463901.600,184521.800,227940.200,208140.200,700493.700,0.000
202453.300,205961.100,211278.800,460764.200,184345.000,227751.900,207929.200,699921.500,0.000
202340.600,205847.800,211190.500,458059.800,184278.600,227615.100,207863.800,699570.600,0.000
202216.500,205718.100,211027.700,455164.300,184154.800,227468.400,207694.700,699159.000,0.000
202125.300,205620.300,210921.200,451969.600,184058.500,227336.400,207558.800,698526.100,0.000
202045.300,205539.800,210886.300,449486.400,184029.300,227222.100,207527.100,698273.600,0.000
201925.200,205418.800,210689.100,446918.900,183899.100,227107.000,207366.600,697846.900,0.000
201851.000,205345.400,210642.100,444750.600,183862.000,227006.200,207337.200,697622.200,0.000
201759.000,205250.600,210517.200,442379.500,183767.800,226898.900,207206.800,697343.100,0.000
201688.600,205176.700,210435.400,439673.700,183693.600,226808.600,207109.000,696836.500,0.000
201631.400,205118.400,210426.100,437652.800,183685.800,226726.400,207106.700,696698.300,0.000
201531.000,205014.600,210250.100,435516.300,183570.300,226633.400,206964.200,696379.400,0.000
201482.000,204964.700,210227.500,433759.300,183554.800,226564.500,206961.500,696253.900,0.000
201415.400,204894.600,210129.500,431785.900,183483.100,226487.200,206857.600,696061.900,0.000
201364.600,204842.000,210070.600,429464.600,183428.300,226419.600,206779.700,695636.200,0.000
201331.700,204812.700,210086.200,427814.600,183442.000,226369.500,206805.900,695579.400,0.000
201257.900,204733.300,209936.000,426031.400,183345.400,226300.000,206683.700,695344.100,0.000
201232.300,204704.300,209937.300,424607.300,183346.500,226248.800,206696.200,695302.800,0.000
201186.300,204651.300,209860.400,422950.100,183287.100,226188.000,206606.000,695187.100,0.000
201164.200,204622.700,209828.600,420933.700,183252.000,226148.900,206553.500,694839.100,0.000
201155.900,204619.500,209870.900,419571.400,183289.300,226128.100,206605.300,694854.900,0.000
201092.800,204559.700,209735.000,418044.100,183208.400,226080.400,206500.500,694661.500,0.000
201074.000,204542.900,209748.900,416862.400,183221.200,226046.200,206530.400,694649.300,0.000
201033.700,204500.800,209683.500,415443.800,183176.000,226003.500,206458.200,694555.800,0.000
201017.200,204483.400,209661.500,413647.900,183149.200,225977.400,206412.600,694214.100,0.000
201019.000,204485.200,209716.900,412504.700,183192.900,225962.000,206468.800,694239.900,0.000
200983.200,204445.700,209608.600,411206.400,183135.400,225945.800,206388.000,694069.400,0.000
200982.900,204443.700,209639.200,410230.800,183161.100,225918.400,206432.900,694064.500,0.000
200969.500,204430.000,209600.000,409013.200,183136.000,225898.500,206383.800,693985.700,0.000
200981.500,204442.800,209604.000,407415.000,183133.600,225904.200,206364.900,693666.400,0.000
200996.600,204460.500,209668.300,406432.400,183187.200,225909.400,206435.600,693682.500,0.000
200963.700,204423.300,209563.300,405298.200,183126.900,225889.300,206353.200,693503.900,0.000
200965.900,204425.800,209596.700,404477.500,183153.200,225878.300,206397.500,693491.600,0.000
200963.000,204417.200,209567.400,403415.800,183136.300,225867.000,206352.800,693415.200,0.000
200992.100,204440.500,209587.100,401966.100,183147.700,225880.700,206347.700,693092.900,0.000
201012.600,204465.600,209660.900,401112.300,183208.900,225889.700,206424.500,693098.700,0.000
200985.400,204438.500,209564.800,400129.800,183158.800,225878.400,206357.900,692925.800,0.000
201000.000,204455.700,209610.200,399462.000,183197.900,225884.300,206417.400,692929.300,0.000
200998.300,204454.500,209583.400,398528.200,183182.300,225882.500,206380.200,692865.300,0.000
201014.400,204463.400,209590.400,397186.100,183180.600,225885.700,206368.600,692562.900,0.000
201034.500,204485.800,209663.700,396439.300,183242.300,225897.800,206452.000,692610.700,0.000
201011.700,204462.500,209576.500,395580.500,183198.800,225892.500,206393.900,692486.900,0.000
201028.900,204478.500,209629.300,395033.400,183242.800,225895.800,206456.500,692549.400,0.000
201031.900,204477.400,209606.000,394203.800,183227.800,225892.200,206416.200,692542.600,0.000
201058.800,204501.500,209621.900,392952.600,183231.200,225905.300,206403.100,692286.100,0.000
201086.000,204528.400,209700.500,392282.100,183293.900,225920.500,206488.000,692365.600,0.000
201066.500,204507.600,209615.700,391518.600,183252.000,225922.200,206434.800,692286.600,0.000
201092.100,204534.300,209671.400,391056.200,183299.600,225936.100,206503.700,692375.600,0.000
201101.400,204543.300,209656.200,390294.300,183294.500,225945.100,206476.100,692365.300,0.000
201132.900,204569.900,209680.300,389099.500,183306.000,225966.000,206471.800,692094.200,0.000
201172.700,204610.800,209771.800,388485.000,183378.200,225990.900,206560.400,692142.300,0.000
201157.600,204594.700,209689.300,387782.800,183338.900,225995.000,206509.000,692006.300,0.000
201178.600,204618.100,209742.900,387378.600,183385.400,226008.900,206576.000,692033.300,0.000
201189.800,204629.800,209730.100,386680.000,183383.200,226023.500,206552.300,691973.900,0.000
201213.500,204654.500,209746.200,385535.100,183389.700,226057.000,206546.900,691638.800,0.000
201243.800,204686.200,209827.800,384968.600,183452.700,226063.000,206630.200,691623.900,0.000
201218.900,204656.900,209737.600,384318.100,183402.600,226049.400,206568.900,691430.700,0.000
201245.500,204684.000,209797.800,383980.300,183452.700,226068.600,206639.000,691417.800,0.000
201258.900,204695.700,209787.800,383355.200,183452.800,226084.200,206617.600,691325.900,0.000
201283.500,204717.400,209803.900,382278.900,183459.100,226101.900,206608.400,690964.400,0.000
201305.400,204743.200,209881.200,381770.800,183520.500,226116.800,206688.700,690930.600,0.000
201285.800,204726.800,209801.200,381190.700,183483.300,226124.500,206642.900,690743.500,0.000
201302.500,204749.300,209852.100,380894.800,183526.300,226141.200,206708.300,690706.300,0.000
201308.700,204754.400,209833.100,380298.200,183515.700,226145.400,206673.300,690576.300,0.000
201341.500,204783.200,209854.600,379264.500,183522.700,226165.400,206664.800,690186.500,0.000
201378.700,204824.200,209943.100,378807.300,183591.600,226191.400,206752.800,690123.400,0.000
201359.600,204807.800,209860.600,378240.600,183547.900,226193.300,206695.200,689876.600,0.000
201368.900,204821.600,209905.300,377955.800,183580.300,226199.400,206750.000,689787.500,0.000
201365.400,204812.100,209879.100,377368.900,183562.200,226193.800,206710.100,689613.300,0.000
201383.800,204825.900,209887.200,376339.300,183559.500,226207.500,206695.000,689169.400,0.000
201404.300,204844.200,209962.000,375897.000,183614.400,226218.200,206772.400,689061.700,0.000
201384.300,204817.500,209876.800,375321.600,183566.800,226210.900,206708.300,688785.600,0.000
201400.100,204833.800,209922.900,375030.800,183602.100,226215.900,206766.600,688668.800,0.000
201399.900,204831.500,209896.500,374471.800,183582.700,226212.600,206724.600,688480.700,0.000
201421.300,204851.400,209909.500,373493.500,183581.700,226228.600,206711.500,688039.800,0.000
201442.300,204875.700,209986.300,373129.100,183638.400,226239.700,206789.600,687950.200,0.000
201406.900,204843.300,209883.800,372531.000,183579.200,226227.200,206712.600,687652.400,0.000
201429.300,204870.300,209939.200,372241.400,183623.700,226245.400,206783.300,687542.200,0.000
201428.000,204867.000,209918.100,371713.400,183610.600,226244.400,206750.600,687373.800,0.000
201443.700,204878.400,209929.800,370795.400,183611.200,226256.800,206741.400,686975.800,0.000
201469.800,204908.100,210012.200,370512.200,183673.100,226272.900,206825.600,686952.600,0.000
201443.200,204879.600,209912.200,369897.800,183613.500,226266.600,206747.200,686800.200,0.000
201456.400,204896.000,209958.800,369585.200,183648.500,226271.500,206806.000,686731.600,0.000
201453.200,204894.200,209937.200,369096.300,183634.600,226282.600,206775.500,686678.400,0.000
201470.900,204907.000,209949.800,368233.900,183633.300,226280.000,206766.400,686586.400,0.000
201473.400,204910.300,210008.300,367995.100,183673.100,226271.300,206831.600,686739.100,0.000
201426.000,204859.100,209884.300,367333.800,183591.800,226245.400,206729.000,686588.600,0.000
201440.900,204875.500,209935.200,367005.900,183629.700,226256.100,206788.300,686623.200,0.000
201431.800,204865.900,209912.200,366540.700,183611.800,226247.300,206749.800,686633.000,0.000
201441.300,204870.500,209916.200,365722.000,183603.100,226245.100,206730.300,686412.300,0.000
201460.700,204893.200,209993.200,365570.700,183660.700,226256.000,206810.500,686574.800,0.000
201434.400,204866.900,209886.600,364926.800,183596.600,226248.800,206722.700,686433.600,0.000
201451.300,204884.500,209935.500,364599.800,183633.500,226257.600,206783.900,686450.200,0.000
201441.200,204871.800,209908.400,364166.600,183610.600,226246.200,206744.500,686461.700,0.000
201447.100,204872.000,209911.000,363380.700,183595.500,226238.000,206717.700,686291.500,0.000
201460.300,204885.100,209984.500,363301.600,183647.400,226237.600,206791.300,686403.600,0.000
201429.700,204853.100,209868.700,362616.000,183577.400,226228.400,206689.100,686301.100,0.000
201432.500,204860.400,209905.600,362220.000,183601.500,226230.000,206737.700,686272.300,0.000
201409.700,204840.400,209871.400,361780.100,183573.800,226212.500,206693.500,686255.400,0.000
201413.500,204843.500,209877.800,361046.800,183567.400,226214.800,206680.700,686201.100,0.000
201429.500,204859.900,209956.900,361087.800,183626.700,226219.400,206767.300,686341.600,0.000
201384.800,204811.600,209819.000,360336.400,183533.100,226193.900,206641.300,686251.900,0.000
201385.300,204810.700,209846.100,359827.700,183546.100,226181.800,206676.600,686229.900,0.000
201379.700,204800.200,209824.800,359402.400,183529.200,226171.400,206647.600,686242.500,0.000
201386.800,204803.000,209832.600,358711.000,183520.400,226167.400,206636.100,686239.200,0.000
201391.700,204812.900,209905.600,358819.700,183571.200,226162.800,206718.200,686486.800,0.000
201335.400,204762.200,209755.000,358010.200,183472.200,226138.200,206585.000,686354.100,0.000
201341.800,204780.100,209795.600,357459.500,183503.200,226152.200,206641.000,686348.900,0.000
201315.300,204756.700,209765.900,357023.400,183479.900,226136.000,206607.100,686408.000,0.000
201308.700,204742.200,209765.000,356361.100,183465.000,226119.500,206589.400,686308.600,0.000
201315.800,204749.000,209837.500,356534.900,183518.200,226121.100,206674.200,686526.700,0.000
201272.200,204701.400,209689.800,355694.600,183419.900,226091.900,206535.700,686439.400,0.000
201285.500,204715.500,209731.200,355095.600,183448.700,226086.500,206585.400,686493.900,0.000
201286.000,204715.400,209722.800,354682.800,183442.200,226089.800,206566.900,686629.400,0.000
201297.900,204724.800,209740.500,354060.500,183441.600,226091.800,206566.700,686541.300,0.000
201300.600,204733.800,209813.400,354313.300,183492.100,226085.300,206648.400,686747.800,0.000
201252.300,204688.300,209658.100,353429.000,183386.300,226062.500,206499.500,686655.300,0.000
201262.400,204697.500,209696.500,352768.600,183409.300,226065.100,206544.900,686626.900,0.000
201252.100,204683.300,209679.500,352356.800,183395.400,226056.100,206523.500,686642.800,0.000
201261.600,204689.600,209698.500,351786.000,183401.100,226064.200,206533.400,686688.800,0.000
201273.100,204700.300,209780.400,352126.300,183463.000,226059.600,206624.100,687037.600,0.000
201229.100,204658.100,209626.300,351202.000,183362.100,226043.100,206476.000,686867.400,0.000
201238.800,204672.700,209664.300,350486.000,183387.900,226054.300,206528.100,686796.800,0.000
201231.700,204665.900,209652.000,350087.000,183379.200,226049.200,206514.000,686875.600,0.000
201243.100,204672.300,209671.500,349552.100,183384.400,226052.900,206523.400,686825.900,0.000
201269.800,204702.700,209771.800,349965.900,183461.800,226068.300,206634.100,687269.600,0.000
201230.900,204665.700,209620.400,349005.300,183361.200,226054.600,206481.700,687096.800,0.000
201246.100,204685.300,209666.200,348247.800,183392.600,226064.100,206532.700,687003.700,0.000
201249.600,204689.600,209668.300,347876.100,183395.500,226068.100,206528.700,687085.900,0.000
201265.800,204700.100,209694.800,347383.600,183407.000,226074.000,206544.300,687025.400,0.000
201294.100,204732.000,209797.800,347860.600,183488.900,226093.100,206661.100,687498.900,0.000
201262.200,204706.000,209649.800,346863.700,183395.300,226094.100,206513.100,687334.500,0.000
201279.800,204730.200,209696.700,346046.300,183428.600,226110.300,206569.200,687222.600,0.000
201278.300,204725.500,209698.200,345667.700,183428.600,226106.100,206562.700,687312.900,0.000
201304.900,204745.000,209739.600,345203.400,183452.800,226123.400,206593.600,687285.600,0.000
201336.500,204776.000,209846.800,345721.900,183535.600,226139.900,206708.900,687781.400,0.000
201295.700,204734.900,209681.400,344672.700,183423.200,226121.400,206536.000,687592.600,0.000
201325.200,204770.500,209735.600,343809.500,183465.600,226149.900,206601.500,687464.900,0.000
201346.000,204794.100,209759.000,343441.100,183490.500,226175.100,206623.200,687561.400,0.000
201372.500,204818.300,209799.900,342994.800,183512.800,226192.800,206649.000,687528.300,0.000
201398.300,204842.400,209899.300,343552.800,183589.000,226205.900,206762.900,688029.400,0.000
201365.400,204807.400,209739.900,342494.800,183486.300,226199.300,206602.600,687846.400,0.000
201379.200,204822.200,209779.900,341612.200,183512.200,226205.800,206648.300,687719.300,0.000
201391.500,204835.500,209796.300,341276.800,183529.200,226218.000,206659.000,687835.600,0.000
201413.600,204852.000,209837.200,340887.000,183552.200,226231.800,206687.000,687841.000,0.000
201441.200,204881.800,209944.400,341527.300,183635.100,226247.300,206806.700,688403.400,0.000
201414.300,204861.000,209789.700,340498.500,183536.700,226260.500,206649.000,688269.500,0.000
201443.900,204890.900,209841.500,339649.200,183576.000,226276.000,206709.500,688186.800,0.000
201457.700,204901.200,209857.600,339384.700,183591.300,226281.700,206727.200,688349.600,0.000
201465.300,204900.100,209878.100,339068.300,183596.000,226278.000,206741.800,688389.600,0.000
201485.400,204919.600,209973.200,339817.000,183669.900,226285.100,206856.000,689001.100,0.000
201450.700,204887.200,209806.700,338857.300,183564.000,226285.900,206690.900,688883.300,0.000
201481.900,204921.300,209864.700,338095.400,183607.400,226310.300,206751.700,688824.300,0.000
201489.700,204930.700,209885.200,337950.200,183623.100,226314.200,206762.200,689008.600,0.000
201520.400,204961.900,209938.400,337813.400,183658.400,226341.000,206806.600,689108.500,0.000
201538.700,204986.300,210040.300,338746.100,183739.100,226351.400,206924.800,689768.900,0.000
201490.200,204940.900,209858.800,337922.800,183616.700,226330.600,206738.600,689680.000,0.000
201519.800,204968.100,209910.200,337299.100,183652.000,226350.300,206798.000,689645.300,0.000
201527.200,204970.200,209922.400,337320.800,183660.500,226350.600,206806.700,689870.800,0.000
201551.000,204981.000,209958.100,337348.300,183677.800,226355.000,206832.900,689997.900,0.000
201586.000,205015.400,210067.800,338482.500,183764.100,226371.000,206958.400,690713.400,0.000
201554.300,204983.200,209899.000,337819.400,183654.400,226369.600,206786.400,690666.800,0.000
201580.400,205013.400,209951.600,337336.200,183692.500,226393.000,206845.600,690657.100,0.000
201587.600,205024.600,209974.200,337517.000,183712.600,226401.500,206862.000,690919.900,0.000
201596.700,205034.300,210009.300,337698.600,183730.500,226406.800,206891.500,691087.000,0.000
201610.900,205054.500,210112.000,338971.000,183810.500,226414.200,207009.300,691833.800,0.000
201553.200,205007.300,209923.400,338395.300,183684.700,226397.200,206816.100,691788.100,0.000
201569.000,205028.500,209962.300,338005.700,183711.800,226409.800,206868.200,691778.900,0.000
201582.500,205038.500,209984.300,338300.900,183730.400,226417.900,206888.700,692056.800,0.000
201617.600,205061.300,210036.300,338613.700,183761.400,226434.600,206929.200,692249.200,0.000
201658.300,205098.500,210155.700,340035.800,183856.200,226457.400,207064.500,693024.400,0.000
201622.000,205062.800,209976.600,339595.300,183739.500,226454.700,206881.500,692978.600,0.000
201642.600,205082.500,210019.400,339344.900,183770.300,226466.200,206930.700,692956.900,0.000
201655.800,205091.300,210043.500,339824.200,183792.100,226473.400,206953.100,693230.700,0.000
201664.500,205097.700,210078.200,340316.400,183806.400,226474.200,206980.200,693406.700,0.000
201679.900,205121.600,210182.700,341932.800,183886.600,226486.800,207100.600,694177.600,0.000
201637.200,205086.900,210004.100,341693.700,183769.900,226481.100,206914.500,694153.700,0.000
201658.600,205112.200,210053.300,341635.200,183803.700,226486.600,206971.500,694151.200,0.000
201667.500,205124.600,210077.600,342315.100,183826.100,226500.100,206996.200,694459.500,0.000
201698.400,205147.400,210130.500,343027.100,183859.500,226518.900,207042.800,694696.400,0.000
201730.200,205171.200,210243.800,344882.000,183948.600,226527.300,207171.900,695542.800,0.000
201683.300,205118.700,210051.300,344811.300,183817.200,226503.500,206966.100,695555.800,0.000
201703.000,205135.600,210094.200,344927.600,183845.400,226512.700,207017.000,695600.400,0.000
201715.000,205148.400,210123.900,345818.700,183872.400,226525.800,207050.300,695992.100,0.000
201735.100,205170.200,210173.700,346721.800,183904.500,226545.800,207098.400,696315.900,0.000
201759.100,205198.300,210287.100,348761.600,183993.600,226553.300,207230.300,697252.300,0.000
201713.000,205153.900,210097.700,348867.300,183867.800,226537.000,207033.100,697361.100,0.000
201734.700,205177.500,210144.600,349123.300,183900.700,226555.800,207092.800,697505.400,0.000
201741.800,205180.100,210166.800,350118.900,183920.500,226555.800,207116.100,697989.500,0.000
201761.300,205189.800,210209.600,351100.000,183943.200,226561.400,207154.300,698395.900,0.000
201781.800,205209.800,210318.800,353218.700,184028.200,226566.900,207288.600,699440.200,0.000
201734.600,205165.900,210130.200,353374.800,183903.500,226552.700,207093.800,699658.400,0.000
201746.900,205183.300,210170.300,353653.500,183930.800,226559.700,207147.100,699909.300,0.000
201754.400,205193.600,210196.800,354679.700,183957.500,226569.500,207183.800,700519.600,0.000
201777.300,205215.600,210249.500,355704.300,183992.200,226587.600,207238.000,701077.200,0.000
201809.100,205252.200,210373.800,357866.300,184094.400,226605.800,207389.700,702289.900,0.000
201762.400,205207.200,210183.900,358047.000,183967.500,226593.300,207196.100,702654.700,0.000
201778.900,205222.800,210224.500,358333.900,183994.100,226601.500,207246.700,703047.100,0.000
201788.200,205224.000,210250.400,359373.900,184018.100,226600.100,207279.000,703813.100,0.000
201814.300,205240.800,210301.300,360374.100,184050.500,226613.000,207331.600,704518.400,0.000
201838.200,205268.500,210416.700,362493.500,184139.800,226621.800,207470.900,705898.200,0.000
201797.100,205227.100,210225.200,362564.500,184011.900,226615.900,207269.200,706394.800,0.000
201812.900,205244.400,210264.100,362720.500,184036.500,226617.600,207318.000,706907.800,0.000
201814.900,205247.100,210286.800,363604.900,184059.700,226610.800,207351.000,707832.700,0.000
201831.600,205261.800,210331.400,364423.600,184089.800,226624.300,207397.900,708713.700,0.000
201854.300,205285.000,210445.200,366347.700,184179.800,226633.600,207536.300,710327.600,0.000
201811.900,205247.700,210255.600,366210.800,184053.500,226627.500,207333.500,710980.800,0.000
201833.700,205275.800,210299.800,366098.700,184087.000,226648.700,207390.100,711567.600,0.000
201839.500,205278.700,210319.300,366662.100,184104.700,226649.500,207416.200,712500.300,0.000
201857.400,205285.900,210353.900,367098.200,184121.000,226652.900,207447.100,713165.300,0.000
201884.500,205312.500,210467.900,368614.900,184210.800,226660.600,207581.700,713776.800,0.000
201845.300,205272.600,210275.400,368073.300,184077.900,226647.100,207370.000,713841.500,0.000
201860.700,205287.600,210310.000,367562.100,184097.700,226655.900,207415.800,713843.600,0.000
201858.500,205287.000,210325.000,367770.300,184112.700,226655.600,207440.900,713855.900,0.000
201872.600,205301.500,210362.500,367899.000,184135.100,226665.800,207479.900,713866.900,0.000
201895.400,205331.400,210480.200,369196.200,184230.100,226680.700,207624.300,713903.400,0.000
201849.000,205289.900,210284.400,368485.400,184099.100,226670.300,207412.000,713889.900,0.000
201876.800,205321.000,210335.400,367845.300,184134.500,226695.000,207470.300,713888.200,0.000
201879.000,205317.600,210355.500,367957.400,184148.300,226691.900,207492.400,713895.600,0.000
201898.600,205325.500,210395.400,368010.100,184169.800,226691.900,207529.200,713903.900,0.000
201931.300,205358.200,210522.000,369255.100,184269.600,226703.300,207675.800,713935.300,0.000
201888.900,205317.100,210329.900,368542.800,184137.100,226692.200,207459.000,713919.600,0.000
201901.000,205335.500,210366.400,367912.000,184161.000,226703.700,207507.300,713912.200,0.000
201900.000,205336.100,210386.600,368062.500,184179.800,226699.300,207535.000,713920.800,0.000
201914.600,205350.000,210427.900,368161.800,184204.700,226710.600,207575.100,713928.300,0.000
201938.800,205383.000,210551.800,369431.500,184305.500,226730.800,207726.900,713957.700,0.000
201890.300,205331.100,210351.900,368773.700,184166.800,226698.600,207505.900,713941.500,0.000
201898.700,205341.100,210381.700,368191.400,184185.300,226707.400,207548.600,713935.500,0.000
201897.100,205340.800,210399.900,368365.600,184203.900,226707.100,207579.200,713943.800,0.000
201911.500,205353.000,210437.000,368444.700,184226.800,226717.600,207623.800,713947.000,0.000
201931.300,205376.400,210552.800,369691.000,184316.800,226722.300,207768.200,713974.900,0.000
201885.600,205330.400,210353.400,368995.800,184175.800,226703.500,207538.500,713958.800,0.000
201909.300,205354.100,210392.000,368310.700,184202.300,226727.100,207583.200,713953.600,0.000
201915.000,205358.200,210410.700,368280.200,184217.200,226727.600,207599.800,713952.100,0.000
201936.000,205376.700,210450.400,368091.400,184236.500,226733.700,207621.300,713952.200,0.000
201961.500,205402.000,210567.200,369028.800,184323.000,226742.000,207745.000,713973.300,0.000
201919.700,205355.600,210367.100,368069.400,184172.600,226723.300,207491.800,713949.500,0.000
201942.300,205381.100,210406.000,367158.200,184192.600,226743.700,207519.800,713934.100,0.000
201945.700,205385.800,210427.100,366957.000,184209.200,226748.700,207538.000,713932.100,0.000
201963.600,205401.700,210461.200,366615.000,184224.900,226760.200,207559.200,713927.400,0.000
201989.400,205429.000,210577.100,367422.900,184312.100,226770.800,207686.400,713942.400,0.000
201938.000,205372.800,210370.700,366399.900,184158.500,226748.400,207432.500,713909.100,0.000
201958.100,205399.000,210408.100,365455.700,184181.400,226770.800,207469.000,713893.600,0.000
201966.400,205410.000,210433.800,365205.400,184206.400,226782.900,207501.300,713889.800,0.000
201988.100,205429.700,210472.200,364806.300,184230.600,226798.100,207533.800,713882.500,0.000
202014.800,205458.000,210591.400,365545.700,184322.900,226805.000,207668.000,713896.400,0.000
201969.800,205404.600,210390.900,364525.600,184173.200,226782.100,207418.800,713865.900,0.000
201987.300,205419.400,210424.200,363578.400,184190.400,226789.200,207447.000,713847.600,0.000
201999.800,205433.700,210454.400,363299.100,184217.400,226795.600,207476.900,713845.300,0.000
202019.500,205451.300,210486.300,362832.700,184235.500,226807.000,207505.000,713835.900,0.000
202043.800,205479.100,210600.100,363480.300,184323.200,226820.400,207635.600,713849.400,0.000
202009.600,205440.600,210412.600,362452.400,184185.900,226816.100,207402.100,713825.200,0.000
202032.200,205463.100,210448.600,361491.200,184206.600,226822.400,207440.000,713811.900,0.000
202039.700,205472.500,210472.600,361167.800,184230.800,226837.600,207475.400,713808.600,0.000
202058.700,205487.500,210506.100,360665.100,184251.200,226854.300,207509.400,713798.800,0.000
202078.200,205507.200,210617.500,361292.700,184336.900,226856.100,207641.700,713808.100,0.000
202034.600,205456.200,210424.400,360332.000,184195.500,226837.600,207404.800,713779.400,0.000
202049.300,205472.700,210454.900,359465.300,184213.700,226847.400,207437.000,713761.300,0.000
202048.900,205477.900,210475.800,359234.800,184237.300,226850.000,207467.700,713755.900,0.000
202062.700,205496.000,210509.700,358836.400,184261.000,226864.900,207507.300,713752.900,0.000
202087.500,205525.500,210629.800,359573.900,184356.300,226878.900,207656.300,713770.300,0.000
202052.900,205482.500,210445.500,358782.300,184218.700,226868.400,207427.200,713749.600,0.000
